	MCL1	Ceramide	sFas	Apoptosis	BID	S1P	Caspase	FLIP	IFNG	TCR	SMAD	P2	DISC	CREB	Fas	CTLA4	GPCR	IAP
E945_307	0.0176251431983936	0.0108038669041877	0.0316963645504948	2.2658915011639627	0.0161434804275218	0.001184546319488	0.0002004310981293	0.0709481623507288	0.0078846895333313	0.0093607854270096	0.0030964201292674	4.572860306852165e-05	0.0424323028326863	0.0012727223402045	0.0667755240686138	0.0018190942550795	0.0181203588315785	0.0013504886895029
E946_677	0.0281250271698442	0.0680809521805163	0.0043009225590667	1.8271836718254924	0.0157654261066469	0.0056527787892515	0.0280907056680835	0.0177392256810788	0.08510603382087	0.0410108562362075	0.002946933853037	0.0504401258848761	0.0617452074405306	0.0177941612190421	0.0594413931745168	0.0068024561537234	0.00167935325576	0.0048183956226174
E947_194	0.0064318634503452	0.0038699468704661	0.0006080391467216	2.122039743844512	0.0211396480811383	0.033962517972572	0.0062493498861568	0.0160373254963556	0.1035646466328315	0.1166276152559776	0.0836265548865533	0.0131506230216153	5.759612192648392e-05	0.001249256742637	0.007505913949637	0.0120299918206224	0.0152334976184415	0.0033242115768791
E948_145	0.2401501565505651	0.0973305453234562	0.0118544089392603	1.6599938342230878	0.0282075985612551	0.0455209846006652	0.0225179457062102	0.0887579781680641	0.1144543208557888	0.0402391754642313	0.0147851711034653	0.0025551341429118	0.0033784866613842	0.0299064971255194	0.0741347492886303	0.0063828316167997	0.0003018402052879	0.1145015403963463
E949_639	0.0517863381974931	0.1472323952129156	0.0003256518593042	1.7026414470703066	0.017194779136379	0.0043842523941482	0.0215008647189804	0.0149907852496063	0.020819700852524	0.1051995782513866	0.1179966862036915	0.0972380051490115	0.0139304113548793	0.0070343358488521	0.0020102537432266	0.1645386880970647	0.0032047796354916	0.0006766830736993
E950_474	0.1624673957081402	0.0076266774493556	0.0530137061181167	2.457891236213294	0.0659752893000163	0.0600310222098518	0.0023510457045672	0.034214884502675	0.0067837822986659	0.0228129307881893	0.0570981848952303	0.0271564200449089	0.0247861459862731	0.0106301166389466	0.0871977095580852	0.0007655211712083	0.0206211671300055	0.0074218797279877
E951_717	0.0097954124682993	0.0003714295064913	0.0024031479794395	1.8941128616093923	0.0149392089544563	0.0035536125765546	0.0111843302106144	0.0003275369577683	0.0053910203962976	0.1072062923313325	0.0157109995131222	0.0189723775081722	0.0006392932912752	0.0640476662791456	0.0051560781372447	0.0195725688323032	0.0137938204508296	0.0076208017226522
E952_248	0.056780815593441	0.0447301669779422	0.0025283845927856	1.6374903413072002	0.0658801612693723	0.0997363493346671	0.0009261742827983	0.0609157002138657	0.0054704753122259	0.0043809118471669	0.0096138097072603	0.0180230244361629	0.0061635780844842	0.0191494533734712	0.0349850572947215	0.0831283576161716	0.0036376718366448	0.0347941985514707
E953_240	0.0532057896050926	0.009498193262617	0.0822311992095477	1.3527642359002354	0.2908010677773978	0.0069884551571106	0.0247117183208618	0.019459234641391	0.0162089338794032	0.0329967999320484	0.0109946402498456	0.0065537539828027	0.008312165599511	0.0021302291635772	0.0092171542553012	0.0114606871247856	3.334883427208712e-05	0.0167310583919767
E954_749	0.0198439649278577	0.0030080759263989	0.0075151737015077	1.9516008104513352	0.0639691191059186	0.0037556268164476	0.0017037711471397	0.0163540507065147	0.0396044601046921	0.0109503571607322	0.0001558516844069	0.0071146214253202	0.0050735742227176	0.001499709328882	0.0114998722469548	0.0689285093147324	0.050206279012792	0.0127504917057581
E955_565	0.0168102029061212	0.0831687267807704	0.0021429194562954	1.4756250268796722	0.0037839829992028	0.0191998756467813	0.004801479449972	0.0118427272151655	0.0157253494249009	0.0318144325872562	0.0557063619895179	0.0621279143472863	0.0141286595309197	0.0732150869787135	0.0481810291971649	0.0343065197033385	0.0137958056915973	0.0211279003095499
E956_669	0.0080478457035753	0.0123057962985306	0.0131850000209692	1.7484998109763226	0.0031354845280815	0.0109985081812591	0.0054720318439083	0.0019512180023612	0.0087228979024499	0.023358348893549	0.0105605769237826	0.0101162313514079	0.0004729207920026	0.0005070165996772	0.0307612417289062	0.0020672740698878	0.0073648269670374	0.0513306674122258
E957_45	0.1661989447625368	0.0601132328065213	0.0340041508245144	1.468907978084411	0.0978959827688477	0.0799278133395149	0.0129925077288784	0.0346341685434038	0.1984502489948044	0.1097026385901304	0.0328645215670669	0.0070211626540497	0.0715340676996514	0.0254722390960904	0.1879318979285039	0.0375559335590889	0.0994810263479042	0.1034165394725568
E958_551	0.0129036779298851	0.0048255385252255	0.207917451026015	2.0228970603801018	0.0098499782941504	0.0272922756576997	0.0470395156930972	0.0158646758173578	0.0253014390035449	0.0341681919642458	0.011045158847879	0.0003610062402939	0.0420721383590068	0.0095993824616021	0.0049721131708031	0.0038010316900435	0.0309098852958062	0.0572143208343822
E959_213	1.5679815794746854	0.2245279870968911	0.4359452589908409	0.2122079768737594	0.8357727764177276	1.93234460826543	0.0129440051010626	1.650749356826969	1.6281763012718813	1.6360212822680544	0.0188665195748814	0.5780279470373136	0.2528950818381546	0.0845422249257378	1.618886211095154	0.1579447087910398	0.191848072346677	1.502540136660491
E960_344	0.0047337845417403	0.0046474441224413	0.0086146137922265	2.075253323249093	0.0277499380975531	0.0618825632484038	0.0117283016714499	0.0836836995348768	0.0043254939718074	0.0034059752512061	0.003643085996857	0.0077436612937155	0.0085175628234087	0.0411402300777125	0.0035576565488107	0.0136206280294041	0.0068589708869699	1.846466918659171e-05
E961_408	0.0165752403625159	0.0018111683410739	0.0431481504654837	1.8160933762426952	0.0689935381856973	0.0035879810355935	0.0747989869546549	0.0018154831331193	0.0119864482934069	0.0047901601736402	0.0267083142474966	0.0961965795197578	0.0035968356827755	0.0549223012073779	0.0072376490384898	0.0081723079347451	0.0039417876303776	0.0424560830582102
E962_125	0.2154663649760004	0.0076321015238262	0.0079011270159568	1.918549506391883	0.0581971260975871	0.2316110521170384	0.1342295493646105	0.0823042432723829	0.4096770163165314	0.1637945404066011	0.0210421250508551	0.0013997128020324	0.0043995962521374	0.0048896244991114	0.1348915101450427	0.0317727903328371	0.0234598264935952	0.0501656280905827
E963_527	0.0040539487978158	0.0584285347687192	0.0259059401791592	2.025201819373491	0.1009524265156847	0.0033523557032279	0.0059718635200855	0.0190721531149476	0.0190132549244603	0.0001496458539368	0.0014432251657068	0.0004089916480204	0.0077169074439577	0.0112776134261787	0.04871751963466	0.0135906832573903	0.0038781360396115	0.0197717859638635
E964_657	0.0324006364144928	0.007837331535297	0.0119796089852561	1.44902729779163	0.0181211592648666	0.0410356286801821	0.0195264833851991	0.052289448125972	0.0145748866246974	0.007664036697326	0.0190362111629409	0.0319082407997083	0.0070749914341931	0.0099529265170986	0.0278614332880181	0.0170768623862272	0.0024252816500361	0.0623284085215224
E965_780	0.023319964638398	0.0120402938680002	0.0227886690185229	2.197616120805323	0.0373826748141061	0.0464926619038632	0.20080059909081	0.0155687179500979	0.0015863864049953	0.0040786785400543	0.0401815151900916	0.0069860298045625	0.0382232934049457	0.0026097898403972	0.0282053793052278	0.0089164038201584	0.0115931048142769	0.0047148590533474
E966_100	0.0048661143959608	0.0100368361402078	0.0111899045135818	2.220428829846126	0.0287537235466928	0.009830682888544	0.0042189799331436	0.0064931652575776	0.0253577571253904	0.0060629777938741	0.0088465498360796	0.0017828727472085	0.0199536970736539	0.0212668043417112	0.0275162576194129	0.0183419264753732	0.0162128585138661	0.0057910053811884
E967_461	0.0149800274711235	0.0098169664519603	0.00138329078806	1.248800799657661	0.0008286105955023	0.0248354979630056	0.0405878061119764	0.0017847689642361	0.0966522387944568	0.0111960016441352	0.0041517492671648	0.0018015725929449	0.0388069247110735	0.0388914591487683	0.0302818267503152	0.0177287569097837	0.0020650611884317	0.0180371646161418
E968_680	0.0064428433716568	0.0010942296896029	0.0153648078133532	2.189307135457492	0.014066982614815	0.0214481326799833	9.999911537632876e-05	0.0542814946654082	0.0020568723727	0.0189957115332622	0.0356125121600278	0.0095847113023323	0.001323408347324	0.0463644026590787	0.0010898989736359	0.0844397822456234	0.0749530508342204	0.00299976603493
E969_71	0.3686323759523688	0.049668232661349	0.0423588714229413	1.610301653189152	0.2447256131225275	0.1852199611242868	0.1220108700583409	0.2224058170949584	0.1547871066063069	0.1145552815513939	0.0181231103688789	0.0266821520335112	0.0310968348165383	0.0231559807052712	0.3498070102759972	0.2307164672891697	0.1597063599563945	0.2571636426602332
E970_616	0.0034051084411455	0.0096938204342963	0.0145953109714317	2.4040936962255897	0.001770529219248	0.0796715228524109	0.0246443136100133	0.0266525590620323	0.0010385822881147	0.0102101507027868	0.0014101393341598	6.61459124741675e-05	0.0042119820377137	0.0738471331808234	0.0083874079868208	0.0018742331019034	0.0193357125777685	0.0064545884507531
E971_712	2.548706291412866	0.0133279119120018	1.827225788054174	0.0042229010673761	0.0001262467216678	2.191671893107509	0.0160638377973363	1.5451012393024446	0.0091939005110445	0.2931440342506859	1.7362937037652806	2.069099168309916	0.0024513249432238	0.0021182973252757	0.0250028552777102	2.1707877783127625	1.6412648051116947	1.2266441138716209
E972_611	1.6202216259306033	0.0348705710835832	1.946695009510056	0.0332052381227215	0.08653935665015	1.884121052528617	0.0023449202841179	2.5247598244863965	0.0355501950902613	1.715774767948291	2.4399797675254407	1.698093495512603	0.0280344838034333	0.0980281489379206	0.0071082619795025	2.0589211992866523	1.7715138554757817	2.464814705018896
E973_703	0.0306501116725475	0.0273293512819668	0.0190182406605418	1.8850079980798071	0.1047243203227176	0.0029497457932564	0.0090879794422616	0.0115194722792189	0.0477009796115089	0.0149373659944818	0.0817864592239092	0.0155475043882373	0.0287980269935074	0.0580801137904685	0.001898957391435	0.0185749407937079	0.0020376862717407	0.0019190114179391
E974_65	0.0284393983769128	0.0067828023407735	0.0032339372074834	1.7092991624039835	0.0700176117588536	0.0350411141760199	0.0042893380384602	0.0205127092332941	0.0412154652524272	0.0550819300685512	0.0154858077771647	0.0956486984687101	0.0293467942181515	0.128583898623828	0.0959588068241113	0.1440473954507551	0.0011307434942655	0.0866656489743217
E975_542	0.0239777916112146	0.0147205407510149	0.0019273447788776	2.044838744221507	0.0095229101443592	0.0045338449247594	0.0002905569266341	0.0212653481054622	0.0185328252550031	0.0108603168571441	0.0470242717854851	0.0020120455476365	0.0085469571844507	0.0026787590970389	0.004974369979817	0.0091119321037321	0.0010978074035106	0.0904957455496519
E976_580	0.0083032292565384	0.0068338592829256	0.0136505046888386	2.109172942314057	0.0012249358298202	0.0354141246212645	0.0789926368093843	0.0001359706437273	0.0226308281609551	0.0255874591022911	0.0515705839866406	0.0033186147751653	0.003787279616541	0.0084544691835009	0.0071589068250106	0.0084563536649965	0.0056047837074619	0.0273351022603633
E977_798	0.0043009047473739	0.0079267872960583	0.004404449927575	1.407781895757825	0.0026872715665804	0.0077674040454774	0.0030829443194493	0.0008354756181239	0.0296854377321571	0.0649926004713139	0.0064074973079489	0.0729744352697483	0.003960431490787	0.0033337627721119	0.0019382700588779	0.0148647570686869	0.0025799681440233	0.0008178188871384
E978_773	0.033396213896575	0.0579782256081223	0.0020661796479722	2.314125574775705	0.0035624028624374	0.0115824815142215	0.0128693808130697	0.0126417500362466	0.0044071635846896	0.0593905160908829	0.0267477061777176	0.0030268436685494	0.0137542211627637	0.0029743467225011	0.0016479531604624	0.0165201206179406	0.078823772687292	0.02859778429561
E979_536	0.0010230655110848	0.0197606462615436	0.002722852084585	2.148046912304101	0.0328581851655934	0.0112969955923153	0.0207602546079134	0.0002294043865269	0.0527059613174015	0.0294143154794106	0.0077326436359184	0.0022239529606948	0.0207417025145276	0.0003184842003445	0.0300310846952326	0.026142740868269	0.0332993759246623	0.0447832458959307
E980_181	0.0137700590622762	0.0032863983846695	0.0148815771918342	1.959608854563244	0.0064230276012707	0.0303952466546757	0.0038296229751458	0.133686954588921	0.0067996707718814	0.0846859218649982	0.0089263061081141	0.0142438216894918	0.000224276383643	0.0121992523697675	0.0162202401426286	0.009440185739827	0.0101594074632891	0.0356783109412325
E981_529	0.1092650189244538	0.0059369091932428	0.0044419765377608	1.807139433284611	0.0652694831959487	0.0216721854103758	0.0178573841411209	0.0522402837064281	0.0183196762444193	0.0245595586926842	0.0231936363033861	0.0030221499971957	0.0047466529822891	0.0148880635199881	0.0174144642418013	0.0096035579096427	0.0016617837604617	0.1423857217806357
E982_795	0.0325409432239835	0.0051802700161023	0.0285184891946198	2.4272789140711204	0.0482503306023574	0.0056605344911227	0.0028986818036504	0.01918651335681	0.0129800398739396	0.0032988253788602	0.0247883019128408	0.0138383653492982	0.0274900186654925	0.0084709329123697	0.0160097657220311	0.005875177449142	0.0210871545768213	0.0302478679384963
E983_389	0.0336031325121175	0.0039708715194661	0.0030570302407359	1.9589376339472948	0.0085866318716825	0.0351486007469016	0.0318219653957241	0.0090186455473295	0.0916132320222084	0.0221047530630272	0.0189839357372932	0.00497234556726	0.0012431755791768	0.0729283011068909	0.0061656679089745	0.0538135942976017	0.0108459285078351	0.0828296661272712
E984_753	0.029965784685316	0.0150931304020441	0.0070241415731236	2.029554215053192	0.0576597719074321	0.0303822859388949	0.0016918038530697	0.0298880063422248	0.0256705052198345	0.0085602621432706	0.0002671308155181	0.0236157039839997	0.0557623259901723	0.0296501988857779	0.0029642249528216	0.0134026300987376	0.0566432822439592	0.0027550766645549
E985_211	0.7274120536859735	0.1002562216367261	0.0111915979118683	1.453270332854884	0.4533252852539099	0.6650735618399517	0.0477485633333354	0.7179374714985934	0.5140235087139171	0.468601679162606	0.0230775226110832	0.0102609341798329	0.0040926348464924	0.0078631933890369	0.603498110289428	0.002043919220494	0.0202989491082781	0.1811395163947662
E986_680	0.0015136617642118	0.000729437944225	0.0059761751575348	2.382175892784732	0.0009855143421233	0.0351667608659474	0.0001901905946591	0.0084424515846502	0.0044664539645599	0.0327777217717324	0.0011036839695736	0.0223686525612374	0.030662832323358	0.1068719436970431	0.0461958920798134	0.0188151003537394	0.043321815161808	0.0112243149813507
E987_491	0.0087059207146338	0.0033111981524798	0.0042811227966634	1.7758646739999084	0.0011957961574897	0.0566711085202791	0.0058764750449221	0.0007501566599054	0.0311490592862566	0.0246443091231327	0.0172900816238327	0.0819901660559567	0.0061740552118432	0.0477691460951743	0.0559332357285196	0.045699185338433	0.1132889348064654	0.0094999005245258
E988_467	0.1842935599462527	0.0052573749733	0.0055221361357685	1.3953951445677428	0.055098034584325	0.095387032794173	0.0463166922828337	0.2055437919142914	0.1690341215733792	0.1455166275154494	0.0013273251386592	0.0777305837757644	0.0422729563183548	0.0241657495829648	0.2838643005101616	0.0847438531593122	0.0260576889658506	0.1565371878119967
E989_546	0.0156058450063126	0.0017008120838157	0.0046332076432356	2.4334928984422395	0.0338983639520478	0.0104935005560873	0.1617844265942802	0.0110963314466073	0.0005834552730113	0.0202945320510102	0.0246214105983882	0.014001064498913	0.00326936256327	0.0004817356414113	0.0193421516772693	0.0278141075157367	0.0221793131342588	0.0741612294942346
E990_157	1.2498057585748907	1.2599505662435275	0.4910933045577904	0.6672978077831386	0.8081961900902807	1.9637405435329187	1.7035209523342378	0.8341430594608512	0.2368586226263439	0.9343629663439944	0.0478972291011337	1.9827832550825344	0.727188286698541	1.8895151559291024	1.927022928952686	1.7316928103961795	0.6632107315800304	0.0485948436742555
E991_142	0.000746256298102	0.0549284958655087	0.0503791687507107	2.392659531640205	0.0313358106881492	0.0348416897120965	0.0073805136085173	0.0995034421374647	0.1148720871741366	0.0167873883655465	0.0784010172681962	0.0008420581541443	0.0049856331299231	0.0402314112726802	0.0430407248421549	0.0006400357507233	0.0092591611519758	0.0258105171153271
E992_674	0.179749650449623	0.0561222774000272	0.0991804868762747	1.5502483458761247	0.0021252909728545	0.0051950832565753	0.094142631603755	0.018222358516934	0.0291767860884679	0.0016314797081714	0.0066999953459831	0.0625852187408223	0.1115992867710029	0.0043764572570719	0.0099271689783937	0.0005319736579651	0.0801596403831382	0.0356499270643088
E993_659	0.0068307023282349	0.0027076910044429	0.0171661447981981	2.209321901848903	0.0185043289361495	0.0137051681192489	0.0032181016862539	0.0806841743213193	0.0069007552580591	0.0006649081867858	0.0040990662447962	0.0392447545721351	0.0458522017777972	0.0209812672731689	0.0178908604130524	0.0340414450099524	0.0062406073943245	0.0067078705924907
E994_154	0.0005462061514975	0.0399876649615807	0.001188670079118	1.9624495883553608	0.0075995997130689	0.0204230511162962	0.0506577755604882	0.0017404359692353	0.0097131365343294	0.0675989026222804	0.0024982128616554	0.0165733330992256	0.0164360034100191	0.0374074454062025	0.0014256246350374	0.0079721475914457	0.0410174089404309	0.0065673670963677
E995_632	0.0285918309231438	0.0064874211500231	0.0026389437334969	1.97555059840768	0.0910996110646659	0.0022947769687801	0.0026816418756706	0.0303481935816955	0.0335608142190999	0.0954744288718629	0.0042867256527418	0.0069750059780517	0.0273314191099066	0.037265928597824	0.035469773524298	0.0612756718339081	0.0076297088148201	0.0487240022516524
E996_774	0.0025300635771401	0.0104519405697179	0.0009333520434686	1.6811219888330688	0.0411806763294418	0.0140920553945368	0.1397126479060809	0.0007990905952077	0.0083979414433073	0.0055034474993215	0.0115416026107633	0.0306680322931555	0.0002803369512654	0.0237723173460422	0.0121571349486057	0.0016443322277101	0.0040370419960622	0.0052448491952589
E997_398	0.0002157123053818	0.0097256861858343	0.0268847873661597	2.306617134530705	0.0254928672259943	0.3062335040177849	0.0597585590043572	0.0041602537885902	0.0243211192683129	0.0071511380881021	0.0436032732997617	0.0181192339030563	0.0002041144503396	0.0050704427343842	0.0123877404733667	0.0307656845494608	0.0027882875411479	0.0012657051109145
E998_144	0.0126428569222678	0.0851984510570157	0.0001522886022221	2.266659727260236	0.0773184340101383	0.0718213856964551	0.007806540886411	0.0421075715941005	0.0846438591339138	0.0414471626378354	0.0062783879251956	0.0342262032287412	0.0134160445711336	0.0077086900988954	0.0021527540150111	0.0045393186175772	0.0123146483010452	0.0284188662409314
E999_17	0.1636536965345957	0.279836393818733	0.3824014643589746	1.7264706687740137	0.1197681757737276	0.3204436371652671	0.5255474018356032	0.3946704354244331	0.6828734119375584	0.216598582899617	0.2656866335800722	0.4031383441174145	0.1837509417937154	0.2117961297781795	0.1826532847505483	0.2062153741301443	0.2116474171142505	0.4992879034763853
E1000_213	0.0094973404835916	0.0121804705543142	0.0074117355422285	2.2594823862597417	0.0066547367454836	0.0053468105573321	0.0303193503978437	0.0100801097662572	0.092346875086641	0.0175970717634056	0.0337486910120486	0.0014329213624632	0.0034794773810046	0.0272038649310298	0.0285193515552302	0.1424201760389448	0.1731525204592607	0.0307604479240987
E1001_82	0.4602371463346317	0.0241618758203043	0.1934331902335908	1.5189059779715408	0.3018785224199617	0.4380434881808646	0.2045805237612101	0.6445273908737995	0.0895880656444498	0.2426708239292877	0.2682779905275732	0.0489330300368333	0.1350892133886823	0.0378269066564547	0.2065660498341507	0.2530963929840835	0.2331647412359037	0.1002373126156996
E1002_11	0.4216505735051724	0.5218099336350488	0.5856963254978403	1.2239030697501654	0.683615636328848	0.7237733988034427	0.4714418502828676	0.5063206185401203	0.4063515757316158	0.5706341787557659	0.5001478870226141	1.057401870199356	0.8508691489105407	1.2015058033782184	0.8337735311084679	0.4120758256308978	0.4528174538176261	0.7821204586024608
E1003_530	0.0303152323054001	0.015650282854423	0.0107711666578655	2.082580130985774	0.0173413006427929	0.0114748702695791	0.0286061555381827	0.0333223380073966	0.0180878969393612	0.0103802798643113	0.0273116850754636	0.0216588084911884	0.0466936586869544	0.00607381951124	0.0158874072107863	0.0082171023573432	0.0067631766474006	0.0205598569025033
E1004_83	0.5564043164192326	0.0168236802701964	0.6349495574940079	1.626024269251837	0.6488938626057851	0.4076508423683022	0.1408316723534428	0.4825846946964774	0.1576564043666494	0.2562415031270787	0.1422938298297375	0.2711604485460703	0.1133403955399349	0.028537505930256	0.4607439938937921	0.0033466169168328	0.2746908867301316	0.6061527638415255
E1005_623	2.790146369866332	0.0294414128979726	2.0386682318921605	0.8019526441569481	0.0184693214326633	2.222560008472444	0.0256359345297131	2.173312033357089	0.204113596388242	1.814079886617576	1.1721678571887502	1.6016074150840025	0.0158293181901875	1.3052825714932608	1.1599605292400506	1.9648902872246623	1.9024565866300656	2.31171537175664
E1006_72	0.4926932305283107	0.0957814606154876	0.0729536740674933	0.996727395634172	0.4271373868485261	0.7123947587784589	0.7237712769317571	0.8011589812343033	0.8763056872337002	0.8423711186048511	0.1560414142825661	0.2186436941536972	0.0148694919826	0.4776844663033751	0.8757977619071587	0.0315016217306479	0.0348896163813432	0.5003426988541976
E1007_733	0.0229125083717262	0.0039667311837688	0.0037485403122019	1.988278759320968	0.0055392201422482	0.0073444430128476	0.0100396212096156	0.008233094368705	0.0203301480150957	0.1158009020961613	0.0088425421941547	0.0025813046513704	0.0068186905686999	0.02665834157841	0.0206388224987354	0.0064895181330242	0.146906101913784	0.0544095360267675
E1008_671	0.0396154850083136	0.1196059000654166	8.399996972092896e-05	2.120491243029616	0.0166639084027242	0.0402302526887226	0.0003767847911435	0.0136381672857502	0.1080389398992786	0.0243024270612642	0.0162895066159517	0.0047762419765764	0.0214705207397198	0.0057919537677176	0.0260626202822658	0.0130017394770387	0.0071811303764395	0.0008237188936954
E1009_724	0.0390227146314041	0.0013699733094262	0.0210737892114804	2.2330541465297133	0.047382270928362	0.0855113789605376	0.0097701870894871	0.1183232545298985	0.0231400252227381	0.0246950977037798	0.0222147380179067	0.0408400056549408	0.0011274541422025	0.0026794234818011	0.0015663792333775	0.0598944472714011	0.0118095174677873	0.0198312440428222
E1010_296	0.0022080114435644	0.0411879675732645	0.0127852632080868	1.5874817463938151	0.0014248042789715	0.010648889602358	0.0134605563949062	0.0111280386318427	0.0149042616199753	0.0061206075895678	0.0125941789791448	0.0233949619419138	0.045064538315993	0.0278311427878207	0.0551519796269017	0.0059062759819922	0.0131434549290441	0.0028576693787015
E1011_203	0.0224981736354609	0.0090262192111109	0.1343662171335025	2.3746629886763966	0.0007698990340179	0.0114011707457056	0.0235872566515349	0.0072020893347732	0.0335639566017948	0.0182498082841512	0.0034006839745915	0.0080527549887565	0.0392984343340747	0.0117096421365926	0.0014921448273245	0.0371416558316043	0.0195969272471523	0.0031176079294912
E1012_238	0.0319182358706456	0.0006352446319453	0.0104206374101971	2.111423401199056	0.0513621935225675	0.010252633156083	0.023052623196299	0.0036318744056853	0.0977499686235123	0.0152512871533814	0.0184794659288515	0.0093166020183793	0.0093742802786188	0.0870911570748111	0.0187614528942713	0.0182241963161245	0.0230451861446651	0.0150501379552083
E1013_660	0.0112806452244658	0.0118085659006689	0.0032280059455491	1.7611377323965944	0.0526436287226755	0.0093631951611942	0.0484260471191843	0.0049888690022035	0.0544369299070578	0.0180210802114819	0.0049546839072141	0.013112598029083	0.061443053801431	0.0044095199180377	0.0776174150975387	0.0114880041890744	0.0018374807355548	0.0285201227393664
E1014_536	0.0036734192924304	0.0086167905569302	0.0272203017133931	1.518731792293845	0.0580112190796219	0.002079772968763	0.0771207509141763	0.0220749360739159	0.0286455257288745	0.0307507682718825	0.0290912327799092	0.0035856292570416	0.0295663967773489	0.0245249504496415	0.0536134757355611	0.0027743049891516	0.015853587504147	0.0074252408226688
E1015_202	0.2439588100336983	0.0643085039688092	0.0003240697441589	1.5062366945539032	0.2185493363557937	0.3406245726420314	0.0261151895709894	0.1198904976131248	0.2316335686525159	0.1610846194163023	0.0020746055104954	0.0111187764046037	0.1383249318811907	0.0183208690098971	0.443516159963817	0.0080376494645076	0.0701177100435885	0.3215434875840584
E1016_166	1.8438242175953523	0.0049247429070691	1.877905915628374	0.0573716665070199	0.0621049918708934	2.233615179096721	0.0219767118996198	2.009319712756132	0.8295644486073265	0.3880569027429389	1.6395350741680073	1.688937627962984	0.0193027066326728	2.1413102103608166	0.0121532186424376	1.537203423430057	2.2433778570379417	1.8613366017059685
E1017_41	0.440767217384432	0.1019930100242007	0.1852900098052029	1.0579442529223548	0.4457106686554704	0.232476439588957	0.1521176168621845	0.5897419050658629	0.032270554011622	0.6345226017506902	0.4200410227369099	0.3262188940042864	0.3521468278932872	0.0208757950290953	0.6396569888615297	0.0605762953492396	0.0032993268868837	0.3390979447815291
E1018_754	0.0197449272984071	0.0456752361120873	0.0011360850111796	1.954933027281827	0.009596820096732	0.0999267667877847	0.0555217246607103	0.0028279498165092	0.0183050782131579	0.0367693016637772	0.0001176199627626	0.0645210192347067	0.0143700299907178	0.0073100724654538	0.0060937093417251	0.0920922870238392	0.011974979473519	0.0059905063443069
E1019_472	0.0026810298286854	0.0406286742460713	0.0037384918846096	2.075467599075254	0.0004286204034084	0.0159891967564007	0.0015255103727971	0.0192379044205369	0.019351486915738	0.0290711230562945	0.001102051745168	0.0481898017058858	0.0144242544168599	0.0143146013113239	0.0067743065856291	0.0099659060883399	0.0112105884805042	0.0481920717495322
E1020_204	0.1565725035057145	0.0137988792367927	0.0122346775780742	1.9147977212671468	0.0444907076320435	0.027857565299594	0.0011858956912854	0.0291744400723642	0.0660072509274563	0.0741430637408053	0.1737112703060214	0.0049616969013973	0.0061316550166136	0.0047051434721342	0.073115079747944	0.0025249160093907	0.0432330992687172	0.0409838931078593
E1021_788	0.132592087850044	0.0057732512321707	0.004037936203422	1.9124794063325123	0.0576579974593111	0.0129592939931696	0.0002369701656499	0.0113267726350734	0.0045359018052553	0.0303190349047104	0.0341620953222155	0.0343486262589777	0.0235602772047733	0.0014063753365219	0.0804834948979133	0.0374132893464804	0.0132597240910898	0.0003743665883756
E1022_213	0.0493691823848152	0.0513185889991553	0.0088183399056034	1.8978294621431144	0.0402912128878569	0.0344885053293832	0.045846800371418	0.2509330548477225	0.0415128303089431	0.0093062898351689	0.0001144668736314	0.0039570732494838	0.0170875285362027	0.0538305180623044	0.0195896486317429	0.112408188497739	0.0418889570632066	0.0823476117937679
E1023_779	1.7849759597407755	0.0749655555988267	1.987202896926427	0.0144490205867258	0.0195484735500223	2.7178330960236137	0.0045211347534553	1.66331983343056	0.0273248378202871	0.7645424443127656	1.926254966846892	1.6650442706024486	0.0117533259983902	0.0019912742258254	0.035739312047932	1.15801916741318	1.5344890784081353	1.734438378829829
E1024_293	0.0293893245002237	0.0043730675565169	0.001368902843209	1.8860866606919933	0.0208382393053687	0.0476931465091869	0.0093283573817551	0.0092434324117233	0.0003787486408722	0.0240476585941502	0.0045502977171608	0.031578811046402	0.0175755372334474	0.015044430784647	0.0074453395957122	9.2071757281464e-05	0.0002726514607162	0.0099043740775966
E1025_400	0.0054646052777867	0.0288594951028106	0.0156222025395022	1.7011987810348268	0.002239773538204	0.0017074138021956	0.0019290211267222	0.003798007298044	0.0068301473745604	0.0005984385488599	0.0143465908623645	0.0018144257864074	0.0542690995946467	0.0390999808774702	0.024988991750333	0.0219523386879995	0.0622851961121688	0.0014563988369231
E1026_439	0.0058121957199296	0.002131964843013	0.0506253844669855	1.6717502704731642	0.1570164377479454	0.1295553650509431	0.0437953837948691	0.0492332055633173	0.0004963161953821	0.0630354686330961	8.630839625849325e-05	0.002394639694671	0.1555126516089368	0.0333317770064341	0.027042155059406	0.0063710191273453	0.0018615544187248	0.0522638471408997
E1027_14	1.3686174273948828	0.2045114644156924	0.9930267836165846	1.055507427193011	1.1151178588541746	1.0436825090936366	0.7998788447521408	0.8467058251672921	0.3988544215045048	0.9299252369005268	0.6211760029961465	0.8117275669376445	0.7290306044710952	0.2544331533506561	1.1741777209672104	0.5989139565014125	1.0028002669767535	0.686036268402918
E1028_464	0.0490539897533044	0.0064423503991017	0.0006907028009471	2.1835666911097937	0.0075590090331665	0.0102872041351522	0.0772758465561331	0.0072691114504575	0.0886864559622908	0.0125986248973518	0.0027669471628115	0.0086356493876246	0.0100444712735243	0.0044481768496042	0.0870466115065216	0.0236865187380617	0.0262750492040628	0.0060577093524414
