	Metastasis	CellCycleArrest	ECM	EMT	CDH2	AKT2	ZEB1	SMAD	TWIST1	miR34	TGFbeta	p53	p21	p73	p63	ERK	SNAI2	NICD	miR203	AKT1	Apoptosis	ZEB2	CDH1	DKK1	SNAI1	miR200	DNAdamage	GF	VIM	CTNNB1	Migration	Invasion
E248_629	1.7708070126721065	1.3924307258284505	1.7542061765858517	1.9305824594120564	1.6768321665428314	1.922775967754176	1.8251732043172344	2.1622751657623547	2.432104656171392	0.0274130692931423	1.3659215142189944	0.0361725510352996	0.0063456948143815	0.0582527139831635	0.0090998879652082	1.876856410539691	1.7950663666097524	2.4533687414043115	0.0134099469888772	0.0141014829510314	0.0314825299890803	2.405100347282783	0.0003330715512003	1.821772132655464	2.224029942226121	0.0012155319311981	1.893811681923244	1.9626802230350144	2.713237150451293	0.0634637454887695	2.1654920941689	1.6608568583485095
E249_306	0.0213053281438409	0.020733981352742	2.326624491937628	0.0020049674086805	0.0389256387975804	0.0013603915911841	0.9544633910308932	2.017343609224948	1.104887355042912	0.1741988239259592	1.5632283275657688	1.1752819086766348	0.9511778544685704	0.0226672434023836	0.0126478384503726	1.258480186326709	0.6393205332945286	1.98041847377132	0.0164208817835995	0.0046697393708758	0.1643732675522284	1.085078769321617	2.3043542153696723	1.2271808912969089	1.5434278434187887	0.0061744758802871	0.1155211939800343	0.0677346646449468	0.0408356683759879	0.0052529760384573	0.0060459873550519	0.0024019350217345
E250_228	0.0173175461676994	2.348101478758581	0.0089718113124847	1.84866789953967	2.4644374012013524	1.845228518909982	2.0304663816856428	0.0443480952310322	2.1405303018815647	0.0017200155318516	0.0036161469666573	0.0307588960012083	0.0444802173274149	0.0554459613899713	0.0081579377081596	2.154436378543114	1.875226985146676	0.0190856294596604	0.0234451059310527	0.0047181899905351	0.0029251880500163	2.109729464221841	0.0151278157003509	0.0198038769701799	1.5634897452491372	0.0208726013464595	0.0011800490829933	1.8395613865238576	1.818631331179796	0.0545765468058072	0.0001754537632164	0.0071095919384933
E251_184	0.0016948022647489	1.475723853174269	1.3766735720025562	0.0991850825864577	9.978093260192666e-05	0.0397645503232241	0.0318960628744647	1.9446170986297264	0.003417926594282	0.0283688135094233	1.7532370054828712	1.5628031101738595	0.0009811400909196	0.153566759811848	0.2710287454674793	2.170367774111468	0.0141192591403915	0.010724372546634	0.2281489666039087	0.0024043797532937	0.048350294867845	0.0399222057463398	0.3646100894880085	0.0047447428494203	0.0098117236279909	0.1475400772290534	1.9519254936637065	1.768271820011042	1.8984272950374408	0.0196519749427966	0.0067105416723573	0.1342941338445388
E252_753	0.1123748943468692	0.0230777416645721	0.0030875883693905	0.0023705233950353	0.0162057887941101	0.0084588343305214	0.000389144745219	0.0008508508433985	0.0021770865845767	0.0014100843476507	0.0650128165744819	0.0051180821634738	0.0051582875298949	0.0060408920076726	0.0019977436433035	0.0055107008702537	0.0213549054808916	0.0206167221714632	0.0745491858560102	0.0354407092772174	0.0046883196530988	0.0033373730430898	1.4987912178357237	0.0012244619871835	0.0276907606144452	0.001487436970045	0.0002584277738934	0.0234744693013435	0.0605578369616918	0.027305894282733	0.000847062514369	0.0311136706673372
E253_393	0.0257500825148603	2.7252595519159315	1.8202786710450043	0.8143004156684571	1.9752701479612864	0.280603915345132	1.9645119824887023	1.9934221824345475	2.4586323165401525	0.0040940995161987	1.8899878329303483	2.008043807226527	0.0318545491682679	0.0044940276128423	0.029954906510435	2.063599797157148	0.2316393467998556	0.0863283074527266	0.0084148028407871	0.0111923009687346	0.0040777256450574	1.9594202254995428	0.0258056692039237	2.539211277917518	0.2329598646913861	0.00915247323895	0.0100617102898566	0.7644007184290189	1.7522814174554713	0.0252946106445392	0.0073742321175425	0.9004970142214325
E254_746	0.0287947923469192	2.008581810609988	0.015586562648998	2.0993742826633	2.398696312350695	2.108548760800628	1.837793912531292	0.0403125103485688	1.8987143329705949	0.0031548654790671	0.0019327053546184	0.0063835357232734	0.0039005807437248	0.0824436825826346	0.0033430307748058	1.8557892721753155	2.5196706979956085	0.0841085283725176	0.0168225699244779	0.0096814921365679	0.0025026292110822	1.9848361480871133	0.0004926009091537	0.0042943391619223	2.587311994199993	0.0022066391676276	2.2097997136980565	2.284891462049353	1.737403661543823	0.0115066753946112	0.0424775596352257	0.0008922524990199
E255_406	0.0533454842936048	0.0716316944770113	0.0608673990461937	0.0096868195341	0.0010071467989585	0.0030486381138852	0.0740245037748185	0.00560291567558	0.0094312298684909	0.017225993270739	0.0006904267376492	0.0282132267528385	0.0095539187603021	0.0501666193396986	0.0960943574818297	0.0030323719666606	0.0061857674641317	0.0226117376643086	0.0028915882868109	0.1215307645717729	0.0121319490775965	0.012257588545363	1.6243802973315613	0.0032826380084395	0.0061787145584389	0.0317347948220126	0.0089342606968029	0.0671782814693674	0.1008771312158343	0.0348362736238786	0.0010638982189918	0.0012659885731773
E256_317	0.0282818073215016	1.9819026670824385	1.4507822275686768	0.0015433017710141	0.0312953020970339	0.0033881633969895	0.0220685554148644	0.0334392556601631	0.0035580272719539	0.0083688980184655	1.4245173030990823	1.9243885093914268	0.7607708217506836	0.0100921000296563	0.0183377973694479	0.0137236174876415	0.0165752719833787	0.0009222292386596	1.9667472337420293	0.0123013872840983	0.8925543858735361	0.0668679865209587	2.1380314871886745	0.0011078678267428	0.0231954491875152	1.9162525744188752	2.099001244857104	0.0307217477274472	0.0226799452221866	0.005477836839641	0.062027407012458	0.0062722384932757
E257_38	0.4799593772882569	2.225461296153902	0.5471576529983312	1.2473931060643653	1.5860420646070317	0.0910690867126414	1.7875125194799688	0.321150316777448	0.7942722826349913	0.0006155204530628	0.8547658954114535	0.5236889903565941	0.0040194255620032	0.0910722268837542	0.0472107578068248	2.1814053647948564	0.299167338142908	0.1855567576892668	0.0834017851915826	0.0694519577066246	0.1823813487982602	0.2429416745259224	0.3840091650393114	0.6621091316251484	0.1450943184210742	0.075700671855915	1.217109353811535	1.0059138016271842	0.5127613254702885	0.0904910035367576	0.0003001697876807	0.1864718390727937
E258_133	0.0023394511191247	0.0002508885495759	0.0747053323705777	0.4995052564426679	0.0083937580559309	0.0405943761317014	0.0057156323505218	0.0038513758591537	0.0359108566398249	0.0351766633079964	0.0006929933751309	0.0035609844562674	0.1477887663953276	0.0523087719536934	0.0396103007707386	1.587688604553099	0.0325984562986279	0.0006156418678075	0.0693566513285285	0.0663707936977453	0.0644180986803828	0.0002755381701361	1.418626730190041	0.0043393350100048	0.0341634040325037	0.2526452741208558	0.0063920695666778	1.2590938327607462	0.0462538300843864	1.2996873614240942	0.0329455973065144	0.0119029879414895
E259_698	0.0772120190599761	1.8922670693851595	0.0300768108907035	2.363310466142444	1.8290520762434133	1.5848325325879538	1.2272382929482062	0.022568035958414	2.5525755262862746	0.0160823151123468	0.009978341612922	0.0041044401075267	0.0022639215160918	0.0008571752211014	0.008449642826928	1.930308522594422	2.005645486080065	0.004976592060416	0.0094008562517234	0.0306863624052491	0.0189828630649456	1.6492506729138707	0.0371948725805164	0.0157173531294471	1.9128750938848469	0.0172560005692751	2.5072717214584346	2.107467813299405	1.3919668449057203	0.2402642657505229	0.0271192618363471	0.0114580516684752
E260_439	1.7601638825845694	2.0763282954574267	1.9463389296934848	2.002171777087291	1.93320090449638	2.03041527966709	1.8246846447112623	2.4505223352879884	1.761558028037633	0.0034590360032293	1.851893596814762	0.0173287285979146	0.0124362922070868	0.0009205916690907	0.0246464905270575	1.5869675973601265	1.7906644856324974	1.5675735295357742	0.0152350853614665	0.0067819232629742	0.010491775563366	1.7902708349457297	0.00974353332696	2.157457142268956	2.028835778252032	0.0498042772315975	0.0389664662463983	1.4769409094483306	1.7368083857622811	0.0027950422752703	2.012396114475365	1.9216723655322103
E261_236	0.0877306613267234	0.0018954227197604	0.0029364811097487	0.0051583261872435	1.147415550087269	0.919886245396403	2.065804095442551	0.0107377051659275	1.8472297987133888	0.0749917490779479	0.0035893826090391	1.4340983316107618	0.0011415749269127	0.0057901186923904	0.0103390007725535	2.348988602744328	1.6549348598331706	0.0001614096805676	0.0257916292218342	1.2373077736039613	0.0097067327150901	0.154717147659199	0.232776016548038	1.7176796490421116	0.0179507476417431	0.0018129200249157	0.0106132021208166	1.5480422201924238	1.3688338909704103	0.9211583638945832	0.0454271521236727	2.1204167972631027
E262_243	0.0074908864897335	0.0036415711202732	0.0042635353770562	0.0268495094853511	0.1545423637001447	0.0163663920366638	2.01907489733816	0.0514496419729292	0.9056625928975643	0.0314443351472547	0.0071389737566456	0.5404555624644314	0.0077744902152064	0.0010643859162883	0.0078871205036033	1.8832973643194115	1.0782156796578413	0.0175780611852729	0.1941132599100516	0.8365483230712413	0.0129417270350894	0.092629561935089	0.3067152113152644	1.4685773961827104	0.0369951150493281	0.1121039410622048	0.002204125200382	1.7075271940942005	0.9319288081321996	0.3383297888678486	0.006207032176949	1.639078849369873
E263_148	0.000930201397827	2.253610859492271	1.816750972041524	2.3663691428311817	1.85651436047308	1.7354830801381604	2.323623778571305	2.488088506353357	2.3306501833872755	0.0004686743925923	1.8587437766409565	0.016838914066425	0.0203279832036586	0.0031756351406484	0.0046216013978633	1.6613764756081486	1.830976251223725	1.552584672772232	0.0155627161325721	0.0010880456655693	0.006592527135334	2.3416669274924287	0.0990117228905892	1.975567003318204	1.7897633910528905	0.0108433869216407	0.0303397225199532	2.451960925515218	2.1912620965809824	0.0033829318882893	0.9617951682989226	1.4498939723736857
E264_278	0.0947732095425206	0.0022923191093648	0.0116930534273744	0.0119844438884325	0.9954148397863436	0.0268845720041925	1.4727142066936392	0.0008981884230695	0.9009608908567523	0.0004252667573963	0.0063477343232518	0.8860880341216567	0.0831700522276257	0.0018310904877049	0.0121275328451736	0.0451666026806818	1.920972383496885	0.0339133271500447	0.0047068377193316	0.0438394840036986	0.3569562177430259	0.1319962368189881	0.1129192030200392	1.5749090143211355	0.2398274944275694	0.0151110010600305	0.0054566460222742	0.0078524566186528	1.3902785011672945	0.5895281541238319	0.0006965689047896	1.3011212918136723
E265_417	0.0888492155957519	0.0350179924401053	0.0025099791087355	0.0006962746243961	0.0069378655831141	0.0002706032065929	0.0158719520603876	0.1823294576894917	0.0238709306068557	0.0040192969934787	0.0151894581927623	0.0131610825324163	0.0530668200410836	0.0030878888715809	0.0044859602587746	0.0194327645056919	0.0004843445332865	0.0474251809086072	0.0224803430915654	0.0270690095452577	0.0571062115431984	0.0322203053293505	2.2743829014290493	0.0047880823826324	0.0197155918387881	0.0051315299005076	0.0173160846810372	0.0390700996199605	0.0408466929603184	0.0904846530386433	0.0199492615869834	0.002410405579342
E266_171	0.0032644379266079	2.423863443252096	0.0078148762963973	1.884015322423424	1.6745301214407398	2.159223306112505	2.0762398176227097	0.0133269138968319	1.9196352050638428	0.0528704172753628	0.0012154090033137	0.0212188300802474	0.0284645848446061	0.0010153519384768	0.0299707300073894	1.8634505599795328	1.6454814647580167	0.0022239531444428	0.0366220824833527	0.0158294331443385	0.0279686471186887	1.777822169052788	0.0098873075985279	0.025370460956977	2.091776775122536	0.0005428358973228	0.0151781311686348	1.9444585249700264	1.867064537467507	0.3701068519378283	0.0027779660609038	0.0113458429603402
E267_740	1.8850293611994529	2.177718972675715	2.311386754022064	1.901395344794648	2.247608250738656	2.4693518567528527	2.103519597019786	1.888225446640935	2.437638822271568	0.0013910656426248	1.7248090854900702	0.0022860835742496	0.0017120765611437	0.0008308947666485	0.0013246303623508	1.4173254053400248	1.609695959771792	1.946245057526392	0.0063988306710158	0.0256266314256967	0.0502606764319267	2.379516075222368	0.0011724951601363	2.2789552725852023	2.647468522023498	0.0033495354685307	0.0095304177341485	1.5251462672613951	1.9901895137919867	0.0013204987396573	2.1183514698275263	1.8737137145894311
E268_654	0.0052260560482873	2.5488991818678257	0.0023401188846141	1.866935668261501	1.5986846361064864	2.0430947965978574	1.7027579783611937	0.0043820870058962	2.1581685629148457	0.0220581129559755	0.0010792556415034	0.0012265422913632	0.0293163684493454	0.0172516906126786	0.0079153859160915	1.7675416227371246	2.13390060621784	0.0422264991358024	0.0013770200997861	0.0196274891472411	0.0021745168712114	2.1345774760030385	0.0092845150116907	0.0068061098908065	1.7933389611098498	0.0040855373174093	0.0301247518827175	2.198775914910536	2.8224663851720253	0.0004745532511583	0.0040079660122388	0.023197469871152
E269_525	1.893634879819597	1.3821476679927192	2.5611102756149817	2.1120906999792863	2.407963091817472	1.7958270363333682	1.843248248317568	2.1908322949398524	2.0613072403371184	0.0025979258757895	1.9118669442654417	0.002719470932049	0.0087804704332653	0.0122396344975204	0.0075047347514164	1.5576201444371145	1.740571332190815	2.1594708065120094	0.0024340741062355	0.0003968634892767	0.0280448055475547	2.460610188311064	0.014528584631405	1.8958540190700384	1.2503658818187493	0.0790272684699595	1.88611405508314	1.859518275387044	2.172186807079116	0.0097495407369345	2.06717137860036	2.51240546283311
E270_772	0.0042189420427423	1.7270936707900186	2.3304855944331657	0.0120410550788811	0.0037949004126925	0.0370339696749383	0.0062440007205406	0.0095884739694306	0.00201091770558	0.0140639186123003	1.7566800879562212	1.74012833309646	2.311560445396718	0.0443278416086242	0.0218938050113271	0.0135599485700256	0.0066629530275985	0.0443108306190459	2.001330769850665	0.0119139459403125	1.5902333360870735	0.0051963379556495	1.968787390524149	0.0188141130881001	0.0420381948485824	1.5087263960002908	2.278395734328202	0.0008157184854717	0.0217765970476755	8.729938767540078e-05	0.0029129651198003	0.0123694336997381
E271_503	0.0026881822611677	2.479245162185689	0.0222251682133219	2.53785479222713	1.7762939461768317	1.7447708277657763	1.8552610137212453	0.000755258624735	1.7761022483448947	0.0693891365819469	0.0225827876307668	0.0262351699597568	0.0333984138060473	0.0341604429034426	0.0028882786279866	2.198591497972486	2.5188625340004287	0.0013362702239265	0.0098632366927352	0.0040647936822765	0.0061516714934944	2.0224065223560777	0.0324380506541291	0.0072294578970456	2.123893271629314	0.0005118412183244	0.0173221967307076	1.6638786976240132	1.7538098232814017	0.0007658484771773	0.0014388310625957	0.0290074347684777
E272_224	0.0147514704172712	0.0266576646845653	0.0159534683781116	0.0157379518225872	0.0008560714786404	0.1537359898900449	0.0015668469051653	0.0003594049975297	0.0047010380529792	0.0044138541507009	0.0083935491323924	0.0185299521754535	0.0126406167616398	0.0460993940620085	0.0147255574567278	1.704363874275669	0.0002729552133284	0.0270391022810501	0.0069643844246706	0.0018031849067336	0.0738975127809987	0.0041024329613437	1.9446011327575865	0.0082013938041206	0.0034265488746009	0.0652897180006061	0.0355315650358362	0.0147332261154939	0.0045291393847425	0.045023157833561	0.0223168657476636	0.0112743328364568
E273_510	1.8196050277189968	2.048503666919544	2.514022757586071	2.150585074127829	2.3873846094825275	1.6734478996200637	2.062552848772356	1.5983597821970728	2.2936589852749987	0.0053299604288681	1.4210950272525211	0.0300101853418803	0.0071663367430292	0.0312003359452762	0.0436432906846213	2.783070949872663	1.8356065851387835	2.078649167379852	0.0308759148117106	0.00476696121655	0.0045443867266477	1.843906345963028	0.0586539976233064	2.4234038493169554	1.9877801967809965	0.0002474011763429	0.0001174608090521	2.468953293242595	1.7588481332361727	0.0098082378927397	1.8181121968090093	1.947167551697242
E274_262	0.0276512135603863	0.0155435693372353	0.0205433726185278	0.0014100368972548	0.0009645339063678	0.0025407669330948	0.0042634484976752	0.0323125023981171	0.008976741999533	0.0216699944877556	0.0372570224805314	0.0403763388441753	0.0840429804449168	0.0088237009317362	0.0119539029308333	0.0116943311060409	0.0030201467816897	0.0312010023755447	0.1833232663967413	0.0523731945315469	0.0404156311153594	0.000402423817514	2.217883966413284	0.003338884924858	0.00859773924248	0.0251485858236654	0.1125393752662012	0.0011256157483534	0.002229255109777	0.75923715468264	0.0041590379339253	0.0004622329078689
E275_347	0.0458769979534408	1.6233352082678272	2.101165304944587	2.6753812495129847	2.1024932505474343	1.797758504998524	1.5697517226861115	2.2133145662672904	2.164607641447573	0.0010369325736972	1.718324170962093	0.0019138456806881	0.0087364378157368	0.2916227103197076	0.0254398947278543	2.479187445645138	1.861520788153845	1.6935992289517383	0.0285897472339212	0.0014683772325457	0.0066163329301978	2.1822666247031384	0.0228478085804519	2.544212303797145	2.536324957606965	0.0017468840192473	0.009430877153502	1.873360751735628	2.6898269048171626	0.0141440740835307	1.3926136776986693	1.8398355284112824
E276_563	1.9358904572884177	1.7670028926225092	2.331210380872874	2.339484364102124	1.3782527943619978	1.7746801539197876	2.783149667224652	2.38911265772886	2.325626563534488	0.027793140123765	1.7549246876565994	0.0203241660029657	0.02779836947682	0.0221345947348081	0.00645695177122	2.058910631954145	2.085661726730577	2.0354545664840944	0.0131401238386511	0.0073249021452755	0.0717987529368496	1.70563626120102	0.0016129695088086	1.8994166579209983	2.038671060429829	0.0013200239583124	1.9387444220790664	1.8831205192690392	1.7314130451218597	0.0531708286757078	1.6000554607213406	2.090212070888417
E277_447	0.0219055941626645	2.9105429130281304	0.0267247865211308	1.7107686423028818	2.266041944467504	1.998080963533486	2.9067754195052764	0.0015280317982902	1.76902267249821	0.0040656593503602	0.0074520434068789	0.0147609679349135	0.0425605015192604	0.0046614672285559	0.0100268173945736	1.9006685514684416	1.7378080813462584	0.0206345497337098	0.004813584800195	0.0056968914425669	0.0059659333655223	1.9005431655225888	0.0135408107554553	0.0080196372844929	1.993692222330736	0.0358975498021806	2.2207104123965813	2.7307099787723943	1.8732165204514848	0.136121859999735	0.0164133645341068	0.0008663442015265
E278_640	0.0024546202618016	2.165812344654419	0.000987966888539	0.0268184510677171	0.0184581906635365	0.0518692233881977	0.0206566357596911	0.0236564356413967	0.04614101777562	0.0024421719207559	0.0100202005423411	1.3805542824503392	1.993516757059796	0.0112936571267212	0.0095032503927709	0.0082308833880344	0.0016830023991948	0.0074809986505058	2.4335315807225792	0.011607606830789	1.7581890016124515	0.0145052853534768	2.059913541953664	0.0526364402527758	0.0045594803033682	2.1008184226991733	1.6965909599455375	0.0339026484389353	0.0177289410198665	0.0132909403037163	0.0142757652833919	0.0162849320387998
E279_608	0.0199252063408726	0.0153906407120065	0.0017953700176222	0.0027268994262644	0.0115500196328714	0.0010913488847762	0.0065179900084892	0.0005941967825249	0.0168523192220256	0.005676564509333	0.0167590244284388	0.0984752394766301	0.0263979393127719	0.0644396555144727	0.0174297567962695	0.0061827453052778	0.0170551108101582	0.0059774091734359	0.0587396374324693	0.0045704747115076	0.0014028066942639	0.1717445868706812	1.8236957669077511	0.0160460024562738	0.0140841440522193	0.1471750280107189	0.0032746251920227	0.0372009604025872	0.0025674839371625	0.0341848510442654	0.0088890795453464	0.0369757409757068
E280_334	0.0032907205469541	0.0040494632276549	0.0116764089264007	0.008121061342314	0.0016052138403674	0.0414108218649394	0.0019714591058375	0.0230169570402315	0.0139644546435856	0.0063066457207201	0.0141029505914119	0.0049316883905968	0.0088547568985185	0.005206710667955	0.0188033767766244	0.0024157290026683	0.0624090204448063	0.0280547076929631	0.0097120857687574	0.0265942258879927	0.017819271707277	0.0005539896537846	2.06777042480584	0.0004359892251247	0.0034298621679696	0.0092307756886293	0.0156486290482156	0.0180766443629562	0.0148963633877377	0.1048101338557571	0.013295626965781	0.0019369059116775
E281_399	1.5749166167302306	1.866128007024892	1.6209365152927038	2.0174012541852324	1.7135688693895006	2.128129187206832	2.1237617473652177	1.9615046284743725	2.3083165770724947	3.4287581828943584e-05	2.152679219471361	0.0010473692046543	0.0135835341363719	0.0017477834863008	0.0042831785984049	1.8421164223037407	2.055759953477272	2.1565811457273583	0.0037997409690555	0.0015517458270217	0.0359501443054483	1.944286026118399	0.0057270714213697	1.7209234217809897	2.209411829548323	0.0064633938423735	0.0062057183719587	1.9393762929382647	2.0891940982689348	0.0056157721725182	1.130309486891944	2.0670878144047555
E282_674	0.0568161835981227	0.0233084899331965	0.0057418242374462	0.0245051114016075	0.0004309967623175	0.0182185961154537	0.0371143202259179	0.0038976512144385	0.0037710144870439	0.0123653057639023	0.0035752896819344	0.0111148535881934	0.0807775861920212	0.0287657666351669	0.1683721474098387	0.0183028434050532	0.1201482351569796	0.0014241795109192	0.001326537185882	0.0140192935247922	0.0717086395751232	0.0018102968019166	1.683237157861639	0.0314963968786407	0.017002151224062	0.0476470789276607	0.0235215172545906	0.0973868781014525	0.0041548113285533	0.0496362175108064	0.0161505249776758	0.0117106296645916
E283_225	0.0034678803070104	2.2965291152583456	0.0079708836677201	0.0556422949208195	0.0056192505992411	0.0393572601024502	0.0022950493262101	0.0037306681377828	0.026282835085881	0.0141694210106153	0.0084516969220992	1.8243805076613773	0.0596979555592266	0.0454982255211052	0.0011430287055291	0.0183521579110882	0.0263649452389052	0.0123673905810933	2.1236491666872737	0.018731991678318	0.1034350623614324	0.0037177847344093	1.8130217573941	0.0035553676926304	0.0017834434134121	2.0410328634084536	1.9559433176932763	0.0014803902712862	0.0125112300791963	0.0322170321950536	0.0015514923358969	0.0164871675471938
E284_632	5.0346770208833935e-05	0.3020352088372137	4.566422644604394e-05	1.3868656527797285	0.0080408394965972	0.0085367977418922	0.8687374518170662	0.0173572365549359	0.0030669296262126	0.0021041890007932	0.0013014692870547	0.0059326880763591	0.0096215990881386	0.0100693511067652	0.1332484009180496	2.066097088382965	0.0170496702572294	0.0247843117545446	0.0009229396846203	0.0111580634403784	0.0125448991105409	0.0162883234246401	0.0599966049556683	0.0088657383503696	0.000538061283339	0.0028599374199424	0.013788549890009	1.978860355511873	0.1821956565050918	0.2838430900694274	0.0169684493293763	0.018718586515483
E285_76	0.3546525424161277	0.1451866156741686	1.8654627494490603	1.6864073333912712	2.097610574200845	1.372535437069254	1.3052712021013506	0.6339242941271219	0.1861295597967028	0.1795112882051965	1.0586107241831224	0.1249225070632431	0.0539178785039408	1.451635176486762	0.9716338106326838	2.1962506840298093	1.7346433144707658	0.1686014811563415	0.0807054559074952	0.0131802492977041	0.0169289207554925	0.8482028740764838	0.0028862142969169	0.0035309460764421	1.8333492712301749	0.5801332550264742	1.8978815920234808	1.687516382708926	0.0325332148850726	0.0242877867254799	0.0021907003739544	1.580699952881008
E286_51	1.2403658710306718	1.4249628655314592	0.0199763254687189	0.6259067723619919	1.40786894921505	0.0719998256714778	0.8159984629343425	0.0019788365490824	0.5972896742330753	0.0167847176342702	0.0625890912475275	0.7880326928195258	0.1595130389429999	0.022330532701732	0.0132401151643422	1.7216216585809538	0.0956082779113325	0.0788670772216636	0.0923241319964852	0.014522143072271	0.0923930998071993	0.1037086369693115	0.0260977734934156	0.5698968747290079	0.248952974825131	0.0882475958888738	0.1014204298733716	1.0739656031596971	1.3793005753529983	0.0089950822163611	0.0133761125110239	0.4081180911252363
E287_638	0.6075003017707834	1.8045188755925925	1.8825744787922405	1.7364749699432946	1.90086637297082	2.810457654810936	1.767064408851145	2.03376504001133	2.1100204116410484	0.0031100938170807	1.7735616251269883	0.0695302491655061	0.0218489024152288	0.0394280100105873	0.0039671044810811	1.8292775634306264	1.9697481556769203	2.183287134230102	0.0030833078223641	0.0222164942944233	0.0005148566337035	2.0326349760884934	0.1928453480384875	1.6743195788188718	2.0658218709792915	0.0042382663801657	0.0065861170957101	2.1306179257937887	2.002311086647638	0.0045481554693957	2.378076740099209	1.8214469850806847
E288_206	0.0636629465428248	1.878581210796083	2.4312542519490306	1.484241274351561	2.1222178282760984	1.0098878586455646	1.7376633292101824	1.883341815373396	1.962850250994474	0.0098082173461433	1.26463477758216	0.0088112725248713	0.0095415653100081	0.0026645584633228	0.0008786162284785	2.116966720362681	2.274940520254369	2.3020949341643044	0.0325225700574927	1.246560187147297	0.0272484911184748	1.814410780980582	0.0113129270441494	1.948766298729541	1.3390164172613923	0.0024404293594178	0.0048436612004379	2.044930989967539	2.2259837590767577	0.9264231569970608	0.005292006585458	1.3021687991332502
E289_540	0.0308241643488399	1.867827597735636	0.0040998615263761	0.0679941282003719	0.0079853620265389	0.0091508195333851	0.071649074652703	0.0279481817384853	0.0038173959609842	0.0077510909934855	0.0543986067208353	2.6178096025049764	1.9632604763927768	0.18381356780817	0.0007868515069802	0.0156863453024024	0.007407787207041	0.0004888288164693	1.5687676573558451	0.00637445084813	2.147544968584075	0.0627020755976706	1.445304606063781	0.0004002208259626	0.0052052420497702	2.0131270128772885	2.238011077001368	0.0164637108590194	0.0224636531715183	0.0006333219575694	0.000620658024899	0.0097732569513379
E290_296	0.0288142969157301	0.157463107678429	1.7512935593053651	1.6030791771774089	2.010953389787322	2.002453645350488	2.0504217735931727	0.7914034235834684	1.7503058213426743	0.0792533142118078	2.1310176697199	0.0009343596135658	0.083067873481641	0.0038844822439401	0.0652048354342482	1.883433471353387	2.0984685025331014	1.6363994487564932	0.0033279942185735	0.0011857815759235	0.0277351374361078	1.9601226393826825	0.000156436314402	1.883092460045476	2.1278446746440456	0.0164865355546275	0.0075485270916544	2.101979626659025	0.3283413719038375	0.0286151054477386	0.0593762503388453	0.2935439514396702
E291_374	0.0044198667369761	2.051460532408347	0.0102504458113734	1.712592705825859	1.6986748117328052	1.967989072539471	2.419577944327848	0.020885414684203	2.0918459028721235	0.0015970637845889	0.0221394454771121	0.0090286606352455	0.0375905919923323	0.0123360028978715	0.0017546452217425	1.750094779449284	1.4076129779071278	0.014115088944086	0.0165251466109643	0.0002251950411184	0.0128487227791553	1.7779623998926146	0.0280389538128802	0.0375993955242306	2.4579517050101205	0.0291537472140372	0.0002486450489337	2.2468666003232456	2.155543950194877	0.0381992248684067	0.0274214811495668	0.0241857202902354
E292_533	0.0168100672619991	0.0013905481061581	0.0092632668055129	0.0087362791554322	0.002619949161771	0.0370573786646512	0.0042213805551305	0.0082128449725994	0.0015281303863298	0.0037971464626919	0.0018792985670341	0.0140068659189623	0.0176461087918954	0.008239469474018	0.0015085977828054	0.0337494127061384	0.0127448402677538	0.0004779959926587	0.015828362284684	0.0408953918999672	0.0032982458696177	0.0015172044755297	2.0602920821603354	0.0390078535256469	0.0069907596610076	0.0103769692919558	0.0748225458431231	0.0152814430624216	0.0568012997465317	0.0081953138966427	0.0084164472020158	0.0301492078164838
E293_723	0.023760782981107	0.047400131864699	0.0027520967938466	0.0151460562982603	0.0281010285828131	0.0040894247883986	0.0150089168665173	0.0426506497312858	0.0117469179696843	0.0161631212386719	0.0052205091260508	0.0067640351801917	0.0073607872595194	0.002892031921647	0.0046326742951592	0.0352148124889333	0.0144784618436101	0.0273545898033385	0.0218440145584581	0.0032150358691297	0.1085366878528895	0.0007608428704944	1.5317047183808972	0.0032519766998099	0.0346146051131526	0.0033003766691552	0.0266683270275647	0.0203279426179326	0.0040096242659492	0.0022806333582969	0.0087330329755306	0.0049911583399588
E294_220	0.0891377934134186	0.0099273125860853	2.0561171305697608	0.2924385340001952	0.081695398970901	0.0237034351637218	1.8074141765151632	1.435667033891759	0.4214085681970378	0.0135422597439996	2.553573962823447	0.3761103136909552	0.0219291035503442	0.7282190460332328	1.1338245643988645	1.863588786234164	0.4868351684880254	0.641971732347469	0.0025358054898015	0.014432978372441	0.0147833040140431	0.3030024155868551	0.0249041265722168	0.4148085121615358	0.7209455041383424	0.02135654950881	2.068322832928337	1.8539507445102448	0.0053138119777044	1.570658243778106	0.0032425341712898	0.0499544874070165
E295_592	0.0019226719839645	2.3124910509202143	0.0291273135979902	0.0714560983389339	0.0751794618243008	0.0309567768457995	0.0090099971696837	0.0061187870662108	0.0232690134123438	0.0119562736289771	0.1396653307039143	1.419756049086685	2.3348300456559845	0.0005880728621335	0.0004995427732666	0.0130192005571534	0.0544609381664346	0.0589973617506223	2.079406163236681	0.0174528022302035	2.0383333076975	0.0414685306110631	1.7145057696760797	0.0026442451047746	0.0199569889113391	1.90228205713788	2.444324565763644	0.0019728210699463	0.0030100767615632	0.0154669818742343	0.0684023819893347	0.0030423404096237
