	p3LTR	HMTs	vsaRNA	RNAs2kbN	asRNA	IHMTS	RNAs2kbC	RNAs4kbC	Vpr	Tat	RNAs9kbC	Nef	RNAs4kbN	p5LTR	RNAs9kbN	p24Gag	vsiRNA	TNFalpha	NFkB	NFkappaB	Rev
E451_758	1.7929263664711037	0.0273241762764983	1.989024733787358	1.3060571426138232	0.0451019495074069	0.0085393246216961	0.0077497567252023	0.0115014825101072	0.0062598763783953	0.0066334015864367	0.0177464400020221	0.0718384865086682	2.0518659216489685	2.112957523245856	2.1170694299519166	0.0017126228163082	2.034779198427749	2.751763824281423	2.4953485529390376	1.7250711680468072	0.0073191332293779
E452_650	1.811587963974248	0.0070856209927041	1.9657156751301703	2.538142818214524	0.0196327120610729	0.0042132375923046	0.0441091272877927	0.0080042760768252	0.0091586965669814	0.0258518516978235	0.0109391320416277	0.0075035918519691	1.8654498719082364	1.4845516502509712	1.3523714152473243	0.0135525314090081	2.6268892311277137	2.478268991832574	1.9860266637981585	1.5794870334558515	0.0490830100375152
E453_588	1.6121428708295005	0.0215851848392174	2.7698090602547305	1.7487382699258904	0.0045168045085983	0.0320448910850547	0.0033419376747774	0.0107354169113457	0.0243618516647996	0.0238959100321138	0.0395386138206158	0.0019964491553205	2.146491502532172	1.9085443433776303	2.0460680803134643	0.0013957191838351	2.439892510094132	0.0117801194985622	2.162568023141681	0.0065094276410898	0.0108965975950674
E454_464	2.186767296529445	0.0560099158920706	1.704719004751441	2.2781628812452404	0.0113958533598293	0.0120046696502536	0.0161988384312983	0.1159992236283742	0.0044449589205501	0.0043296376349278	0.0250604247249392	0.0222537915647891	1.660053644351024	2.103943534214533	2.674390273629124	0.0293968415864916	2.10736350493484	2.0511000073997385	1.879741782248549	1.9623171474634225	0.1009338394764275
E455_695	1.8256745478865253	0.003849357561744	2.4008183538707764	1.97231533767328	0.0005760860159518	0.0297511743551466	0.0042935289628852	0.0042973264201323	0.0169717695412842	0.023669172530475	0.005384580111936	0.0175777539192324	1.58288436945529	1.6719986095028327	1.7631248597571625	0.0156311263256196	1.937363126990916	0.0011205706096644	1.7571897509072711	0.0096136100166068	0.0083546775421355
E456_630	0.0198186294126185	1.9906343746348232	0.0467842414512231	0.0182419611354817	0.0761555745124498	1.8317821466438784	0.0058080294553083	0.0137218734555957	0.034629156206532	0.0122848832340706	0.0319542726615221	0.0339003434721809	0.0026746388749978	0.0063876536146691	0.048194522342527	0.0252263470498919	0.0238464638653785	1.5978227452181717	0.094241976523961	2.2161548380494804	0.0033208202236472
E457_793	0.0676416906377856	1.3727574179916575	0.0359200250009973	0.0002120478372783	0.006788090723155	1.580545026143396	0.0011112588328967	0.0007234243514615	0.0793522417179582	0.1030277057272941	0.0236365124863176	0.0007713916412635	0.0146063729094892	0.0470518895516038	0.0463681297485407	0.0022290908320523	0.0204490420608375	1.677801261519441	2.5949812473475	2.15427233657118	0.0003269617336255
E458_232	1.7225953684181272	0.0144389829797085	3.0434402527122164	1.030374837752006	0.0691238181215416	0.0592587071571583	0.0194354217526805	0.013535531953433	0.0342625719473144	0.0020087175450109	0.0082660077637869	0.0001357047045751	1.5864878042473411	1.8784263261021787	2.672850891579492	0.0398936635320304	2.156495063460276	0.0087977778592584	2.495965045551104	0.0107960308777009	0.0019415396588079
E459_15	0.2930258012137199	1.7187046849645982	0.6380840956988171	0.90679636334329	0.3635869273359	1.5943425394781108	0.6653647318616387	0.4509577710502103	1.147169879598658	1.4276414662913457	0.6348720047632278	0.8933098478265019	0.5243523311942927	0.3769975598540359	1.0538166524025152	0.641444483219932	0.7116992283357748	0.3628156540407054	0.4067377099164316	1.6051671940548922	0.6396568258738932
E460_480	0.1315798926105026	1.7542379931971992	1.1511537731205557e-06	0.0066674908484373	0.1170942979407581	1.7914856200045963	0.0006837545466125	0.0550903212359144	0.0198472783332015	0.0062453432524139	0.0016465824618582	0.0175707779570733	0.0034708601201669	0.0641764443714886	0.0015680931056713	0.0013935836568701	0.0030591479521031	0.0015005755246662	2.6349172806956944	0.0001033020693014	0.0011701205250341
E461_7	0.8996911350067663	1.1609062995218196	0.9009881246173942	1.2684510645826206	0.7741930305769634	0.8181946773262598	0.868754674352861	0.3953744930659162	1.1466657229113135	0.9923360442914017	0.4429569437719107	0.8182239025045218	1.003200169921859	0.7255310860955388	1.00179807313878	0.9952272879127172	0.5271778013878041	0.6468392671742883	0.907866742146052	1.5732833993996824	1.111143298374607
E462_124	0.0070077760719558	1.3177635809765895	0.0038343010973878	0.0477980062457325	0.0177591978092188	1.431508548482153	0.054483285789429	0.0109529122957314	0.01880979462337	0.0598862850874014	0.0101833997726173	0.0006870221746325	0.0030374145948011	0.0304795988396452	0.0099387367729931	0.0017228405725775	0.0090078547172224	0.0246874252611055	0.0002094733829451	0.1766288486609502	0.0271378923096072
E463_227	0.0076867622811098	0.0010037439746755	0.001895904271522	0.1681071910255545	0.0541130376895572	0.0012002837354604	0.0259492073064586	0.014731241969464	0.4862003786271975	0.8632840318972212	0.0002122713634162	0.2856960521922887	0.0025620247752372	0.0017610016823734	0.0468645428319795	0.0135583823637152	0.0454358804842872	2.171366915549417	0.003305683041904	1.467151757152066	0.3996979833771552
E464_243	1.1804139351266416	1.930712276381499	1.8411674644040303	0.0036924048247529	0.3999114603750318	0.0766121784063684	0.0020060634920232	0.0107991079816417	0.0168648168637395	0.0192022853209856	0.0037097826728905	0.0319905223171035	1.6030234687042784	0.8500530230965562	1.4306904154124034	0.0046654424983075	1.7838764387945791	2.45305372386969	1.727493018878722	2.019563593025028	0.0897883455161551
E465_50	0.8896526487983902	1.5603198646040053	0.2202887519699879	1.4191205340642132	1.994260381850322	0.4722110078898797	1.0704405762643343	0.4152120755982416	1.0269867637531287	0.6698129343079838	0.0429465537491776	1.1412826313901412	0.5610758791760351	0.6775323352726697	0.2154661090256976	0.6231365647691124	0.0081261247281032	1.1563193661695383	1.861680289018631	1.6856678877750944	0.9675059998914746
E466_471	1.7401682196486812	0.0098458183126171	1.6278384835224102	2.046425793854872	0.001250191041381	0.0410890560914379	0.0079797347836259	0.0030339655490541	0.0057714455019258	0.0714587385631706	0.0110117027875238	0.0040018139142654	2.1353153979141832	1.998371535474956	2.331681852055327	0.0097557518645488	2.0453649929786426	1.7227542064144592	1.8714116929362417	1.797111962414936	0.0020352185208881
E467_520	0.0532376464993067	2.021810241257028	0.0119265088709479	0.0039732146774834	0.0015098087069737	2.3278455256917328	0.0027683980336043	0.0430223840327769	0.0421347094916807	0.0074835037941605	0.0094842285083376	0.0547948822456648	0.0520463329435108	0.0010111971450736	0.0290864119484543	0.0018963306016661	0.021907163383221	1.7428518210528037	2.621082839938995	1.804489591779885	0.0088594373341124
E468_256	5.7649842134263016e-05	1.8290942989329	0.0233892896750031	4.02794760130832e-05	0.0034821353092916	1.5526155925127774	0.0206192443042251	0.024031326488167	0.0072713889127	0.0046568672592711	0.020046952734012	0.0484344734450317	0.0150381150877448	0.0037309654392272	0.0016037154928188	0.0038773661035424	0.0196755142848603	2.317630186802497	1.793724368818192	2.0547346691666166	0.0053394331139051
E469_471	0.0273320990865292	1.7507271066556809	0.0124654076208132	0.01757323980922	0.0027735976094246	1.7103486644995596	0.003278704394553	0.0005217786054721	0.0544219079252744	0.0227600923517384	0.0727084992123994	0.0520705015050342	0.020244665481049	0.0274548371485752	0.0580697883602555	0.0042966989773369	0.0066237960535272	0.0029853187490477	2.336918636817767	0.0011625116749922	0.0279259681413482
E470_558	0.0037594029324475	0.002278576038129	0.0083187643194175	0.008528217767609	0.0127757051291534	0.0061345294414468	0.0911298881364073	0.0014896899292431	0.0190954253632217	0.0054361550203375	0.0086937073526548	0.0498489211958724	0.0625557487267437	0.0054436267078215	0.0008245953956194	0.001733086395995	0.0001097822511041	2.3670548358502166	0.0179882000035857	2.0856601361639147	0.0024501569323085
E471_475	0.0122660278796559	0.0401995653482687	0.0112470162122406	0.0112559743127792	0.013987057039289	0.0005417443298541	0.0661384544003643	0.013887564829531	0.0103329597459353	0.0487547759524753	0.0006084515636004	0.0013656549552296	0.005188570403047	0.0039192257462871	0.0444322472332306	0.0122534377742171	0.0009318226448436	2.2050513438350907	0.0076729209997918	1.9683095414364	0.0236645529707465
E472_540	0.0199566940527552	2.103127460249499	0.0288922284614264	0.0765441842887859	0.0429765849841267	2.3420848419279268	0.0029854374701696	0.0451211524148041	0.0003783800306954	0.0149474879107594	0.0294657870918192	0.0005111003257326	0.0176767291031859	0.0085464534915173	0.0176213241192685	0.0032742694794997	0.0177504612544369	0.0007013542168563	0.0318172856520542	0.0005112464635791	0.0125149862857442
E473_303	2.264656665418302	1.196187986881882	2.179204144551587	0.029674102047488	1.4903890695063682	0.0094432771644553	0.0074688724665988	0.0098260940423439	0.0244104450792407	0.0050587893055827	0.0002948258048452	0.0865770842766937	1.9443510421920465	1.4474006223330829	2.366441823029133	0.0125961848795313	2.0605841727219	2.1323009204080656	1.7116934495725775	1.9749912195371264	0.006138782190212
E474_701	0.1087309005972756	2.407837879684388	0.0169332498528722	0.0116431172219466	0.1071302722223564	1.6725296841583963	0.1765081576897909	0.0112184147694965	0.0227999236025101	0.0318240844595156	0.005629876677051	0.0116031278925119	0.014068348885526	0.0213430553921771	0.0496101523074383	0.0015833816992386	0.0014738373083693	1.6758797350412735	1.925553758553517	2.10565070897279	0.0053713781116357
E475_27	0.804793000984874	1.61178801629602	0.4636478237250424	0.592899426927741	0.2817124052836034	1.7275027254008224	0.3371067271361228	0.1805541171846863	0.8470808302297538	0.755764786848819	0.1169840265850541	0.4695644567168809	1.360287802047455	0.6588010384319392	0.2203909136894141	0.7006559048738973	0.2466146167393257	0.8274569193611567	1.4046706676649583	1.9313182352170069	0.6544188113877714
E476_358	0.0351869588010654	1.7169519427592064	0.0061099265166831	0.0045127973724027	0.0187469733418324	1.6707049375633225	0.0104791677214893	0.0395207090626281	0.0529378141872474	0.0131213739200512	0.0041528819940175	0.0287617399756163	0.0054011631739298	0.0776156564183874	0.0014164926039436	0.0388070241491915	0.0057420962788169	0.006573972937901	0.0013902065167483	1.797478062383903	0.0062861384391405
E477_749	0.000682029468033	1.768868682899476	0.0098765435585719	0.0037154165514276	0.0060824933569121	2.039173643129784	0.001736830995369	0.004812236172591	0.0122292151752534	0.002079060548939	0.0008880657657527	0.0043358903303162	0.0201110726094155	0.0087991536955984	0.0332436990407357	0.0048041876649751	0.0017206930617655	0.0326685060827243	1.805342486885359	0.0016437004171793	0.0076359861894188
E478_734	0.0026256589434109	2.202656735098505	0.017513560693782	0.0174823613247359	0.0076492198592072	1.7466711096007683	0.0387459746470838	0.0488474323538911	0.019000796746722	0.0034534848431155	0.0071263218225672	0.0044835592605803	0.0037141349091699	0.002373135684164	0.0224151828393346	0.0006801504696978	0.0187996623523378	2.8630932201609145	2.030988702336229	1.8344850044755985	0.024323122510704
E479_19	0.3907210063962619	1.630239750328285	0.8860005347792799	1.2208676238103544	0.1901409744043832	1.0063337517729367	0.3456341361534008	0.1024052281260011	1.387295401699118	1.4819056494679956	0.2880499507338914	1.283088273011282	0.7403251377372349	0.4050397991853435	0.5155619531800624	0.9345597723859164	0.1699505775767351	0.5436563394178693	0.3175404137462168	1.7238565784484672	0.8688165217763375
E480_52	1.6525709673646225	1.247166564221479	0.14328617949403	0.3323823920901655	1.173444358351691	0.9615653497523208	0.5082349772079727	0.0085917481164457	1.1996939146310115	1.848561923963702	0.0010248514366746	1.6111580390578242	0.1308765787797564	1.0651394254738775	0.2579763376634155	0.0066997843260639	0.284238225183947	0.3666836545941052	1.3611458240569272	1.7590810890345787	1.6340861445326065
E481_79	0.001536567175617	2.496775270009905	0.0555829611658634	1.161429340009977	0.0784077922875581	2.1986103599934763	1.4619421029039146	0.2071171806965564	1.9422360481440728	1.828139945256214	0.2163553185554345	2.268198507894327	0.4583709670539756	0.0135458808138638	0.0363361464129358	0.3223950629088319	0.0317023480108197	0.1749978687534071	1.413126328056667	2.3183697176013816	2.0740042994583603
E482_783	0.0036133913005683	2.1404951321181565	0.0014381191563138	0.0143580842591407	0.0588203797405952	2.1431327632082584	0.0088156744004929	0.0179828709718435	0.004730923669689	0.0009114386505049	0.0004187598015862	0.0359924422350645	0.012455151738295	0.0093908328040097	0.0374444507877486	0.0082702556347705	0.0271116549553845	0.0341344336758047	0.0138167924679329	0.0400129583666597	0.0010822376696654
E483_572	0.058224372157829	2.280542111444233	6.833236871668473e-06	0.0218305021452283	0.0030594149407534	2.2641919177609484	0.0437902675591563	0.0151482568766745	0.0236398140611145	0.0290492340176206	0.0098591941633463	0.002897472631811	0.0140927596520112	0.0521533308891443	0.0045783444294589	0.0023983860229093	0.0265735372409775	1.8664206755782429	2.093002183314021	2.7665414498451524	0.0038881953480576
E484_565	0.0004140604766623	1.8291558867422253	0.0022217041455968	0.1433728125315736	0.0174274851377493	2.393197912073389	0.0085241894696319	0.0029758719612726	0.0644018864517115	0.0185521362383677	0.0035082057231934	0.1179856230432358	0.0035293155518972	0.0071667604499949	0.0027345203558936	0.0202912903524924	0.0012147434463932	0.0419719209747992	0.0157918353520978	0.0066565848207916	0.0156471352647151
E485_562	0.0499966858452526	1.9934505064803103	0.0225857023444591	0.0064035667592131	0.0230686590080087	2.210396288849504	0.0078837987412932	0.0164474086834565	0.0210144940030781	0.0038586167793944	0.0275725513848083	0.0062583933527036	0.0306461578895758	0.0191880699222442	0.0008057450917366	0.0144358444655267	0.0010876419686386	1.830678251088381	2.4915673560695897	2.697309823233021	0.036209716160283
E486_705	1.9493071666060648	0.0075898641983097	1.9519325348543777	1.084269297590661	0.0172116828271498	0.0276056220872158	1.8632671971287385	2.0826394029442734	1.6135398954866926	1.9515688907831967	1.5127372431190826	1.4757736486123103	1.4097521040201528	2.4950391904821374	1.857471983493414	2.4250064070320665	0.0105512217091064	0.0151814405761945	2.214888879474615	1.4933441580274571	2.2717491894936943
E487_362	0.0034539063797855	0.0164984531307043	0.0205089625481966	0.0139862164348212	0.0222283665045769	0.0059314783512972	0.016455100872543	0.0342407266554765	0.002571996198275	0.0017759561200773	0.0179003386993088	0.0011243203592898	0.0091191807829675	0.0133528930087296	0.0065110273184089	0.0255445826825038	0.0448012683929373	1.9958500082028443	0.0060482265961743	1.6522649256664914	0.0572542521295245
E488_581	2.187726668594284	0.01150356638544	1.0336450788342242	2.013571299095854	0.0830623119614598	0.0424586756532731	0.016567896948133	0.000838319380877	0.0306719895041982	0.0154301623008484	4.826780547128066e-05	0.0213942068292972	2.477864907282243	1.6432102832836897	2.261950513809765	0.0435702169678602	2.228275988487958	2.017790562598561	2.161450406456653	2.351152666405619	0.012771562194785
E489_202	0.0052496140695298	0.0806047017608909	0.0104362712907084	0.0472854177737313	0.0129802705391276	0.0999813965492349	0.0045896795795103	0.0062231713320616	0.2724580878570105	0.390656842190755	0.0380119365843094	0.4007536858052083	0.0018144941018278	3.55954887342444e-05	0.0049177081335544	0.0565639671543604	0.0186307020491462	2.592695415595913	0.0002548733400247	1.7420524201328875	0.0670273308304404
E490_751	0.0015327356712551	1.924925546616536	0.0011619059243691	0.0051854106877195	0.0308354391824761	2.364121228250268	0.0022396896022509	0.0436806521192163	0.010784482925134	0.0118334730023028	0.0054262578008658	0.047354408656753	0.001975356169932	0.0371748624571182	0.0013861278503861	0.1200978609739932	0.1303643599521653	2.3699333600895427	2.1275306914293046	1.43191465642849	0.0422376499603638
E491_727	0.0123097993388252	1.4693616670503529	0.0004025911470497	0.0999714066537905	0.0008179131440499	1.5710853323192409	0.0271176857474235	0.015535291144915	0.0100053777006138	0.0127836351547915	0.0885699479403545	0.0019810096248455	0.0517924317126105	0.0037511102189452	0.0043823668709774	0.0169610039860605	0.0088218465174821	2.160737285106052	0.0268163306980422	1.8703690869265488	0.0287908480630608
E492_470	1.8515756124783649	0.0125728077873111	1.5860722622591037	2.4959439230645226	0.0127399851200655	0.008135055637822	0.2001606059343228	0.0105389688158975	0.0097810626961872	0.0263876649771206	0.0398042666399015	0.0056613677595096	1.828155075942366	2.1474027554189163	1.671470756545432	0.0696112684835654	1.9861532771349035	0.0104399486189506	2.009110825080756	0.0165704651847382	0.0259816274047599
E493_104	1.4954844178808293	0.0139624298250799	0.7092192109007757	0.573908583296129	0.1990086046360557	0.0005519704106548	1.6558986164720495	0.586222222963034	1.5249048506884304	1.799052002595389	1.211046838666419	1.484519016826712	1.246310812435172	1.1326648764003202	0.5761399385801963	1.201326012819951	0.0758526828292434	1.969564148684496	1.514983346961858	2.1988658397454866	1.35533896274941
E494_778	0.0036940207643998	0.0031715724123383	0.1240245718831933	0.0011545819747172	0.0108078445952384	0.0438362486952172	0.0453544907070881	0.0509375573332472	0.0031075981040452	0.0366248805940174	0.0015350891930024	0.0104313593412172	0.0884776332614463	0.0065139168420123	0.0052808144816895	0.0011754687104432	0.019229054167082	1.903563028607824	0.024886319181842	1.916791307530178	0.0226562808104971
E495_169	0.0041679529812793	0.0371964514975599	0.0047857412932853	0.0962807803516413	0.0078511964585799	0.0012539645648814	0.2024318792070683	0.0134189993157065	0.0051549973072867	0.0038894851594365	0.0044017898746759	0.0089721414961141	0.0122385906825762	0.0150929806126985	0.0028641077092525	0.0007532543829408	0.0027789212513746	2.5501325894806044	0.0318236970887358	1.6313641934883762	0.0543465099486512
E496_310	0.0273132697513737	2.307410279546552	0.002779873646312	0.0096536625619148	0.0345023129945498	1.739296390940854	0.0939518831221982	0.014059944393362	0.0006354346912655	0.0444389431967294	0.0012264229123614	0.0107478743693939	0.0492412611194135	0.0121076434272012	0.0180341660627795	0.0003773480628955	0.0067712677598346	1.9013054174337607	2.3365465751112744	1.755815757787088	0.0103410008291794
E497_69	0.00215946656081	0.7649708401812011	0.4243971969860217	1.2447194529771548	0.0227221176535551	0.0030832676122542	1.5944302227648068	0.0002851600877742	0.2331810224025597	0.4371473584078328	0.0012310146100367	0.2087447437447436	0.110663444198792	0.0028699984771181	0.2260160401397879	0.0682183394184264	0.215823189681901	1.8500502508353096	0.0247227454679145	1.818412523879314	0.2525334485255615
E498_523	0.0061938303487558	1.662580872311507	0.002676364638595	0.0276180402288538	0.0118146116863995	1.649134526682767	0.0803000747367724	0.002619184128906	0.0017081445922456	0.0271304622971635	0.0229575938179121	0.0037680142543864	9.019834763571568e-05	0.0631308061534776	0.0015214940620279	0.016854605988705	0.0013451424128194	0.0537260012184215	0.0013953428782229	0.002626254278175	0.0110178674639262
E499_260	1.7373141723760523	0.0160248165173678	2.245533938190119	1.2016216432087548	0.0087446762630263	0.0162814692812557	0.0036872212973915	0.0103292352268619	0.0037200677897281	0.0032142929222517	0.0015382442227444	0.0485217622834583	1.8540891814226683	2.4417649532365697	1.94251375698085	0.0117441694662218	2.0069172326699096	1.965181031270669	1.6285233244939423	1.6925908160975098	0.0272966622827087
E500_482	1.8136209759082933	0.0244889521499564	2.0732240641725017	1.895225156383946	0.0762701622708772	0.0123491017792671	0.0798023437107747	0.0008433556877389	0.0025782416099689	0.0017103786550558	0.0498969939375347	0.0058915373810383	2.897167552662037	1.9052011460820937	2.112276943818437	0.0163241198098404	2.276187661866623	0.0018940199221954	1.9643629756789167	0.0125818106939646	0.0012035563737119
E501_614	0.0032512577336994	1.918155978102896	0.0079778718116486	0.0299801876041445	0.0004718697371231	2.268087042270066	0.0540657664113704	0.1432292282779663	0.0137586771704402	0.0054006724711719	0.0029157511740521	0.0657374310231584	0.0043733635826832	0.0198098799870757	0.0493912489372157	0.0002215698257928	0.0008644863145167	0.0025904566181468	1.9659238590312256	0.0126260801518421	0.0092701895331654
E502_470	0.0056536441738948	0.0264101412001291	0.0174596210986414	0.028874715997626	0.0168695608485188	0.0001488044975653	0.0336806010780959	0.0210587213651878	0.0297234951611725	0.0050731665293195	0.1243684298129319	0.003671436966683	0.0547106232834529	0.0609526547541424	0.000594283277986	0.0043447939203118	0.0352688843835932	1.8195769561822963	0.0060229688671411	2.019256138098801	0.0512456252930461
E503_88	0.0404359426533331	1.4558134431357552	0.2280738421933939	1.7392666651747652	0.0568436521621502	2.160991083187863	1.204332532002207	0.6702217069624379	0.5800183596742124	0.9104419352950306	0.1666072635247697	0.5443096580734034	0.4390364790585925	0.0010156231182484	0.5065387611532962	0.0875978127731071	0.0655099070146909	2.0786123962897123	0.0099120897073659	1.804774931252736	0.4338950113960459
E504_158	0.0555941237679009	0.179713389417473	0.003033163547729	0.0021454007687506	0.0351989061564174	0.4373272274300156	0.0008120941495712	0.0278669746897678	0.0026939788203928	0.0219916099435315	0.0245875002492684	0.0798164648803798	0.0003827851129106	0.001635906037918	0.0083320516551197	0.023842316065653	0.027726848430989	2.147522867894926	0.2299579054709815	1.7441505352402122	0.0104979565246649
E505_465	0.0228455159248014	0.0480577274756054	0.0077698345470336	0.0378840371284718	0.0076685664053293	0.0154713086692465	0.0239168049641817	0.01877589141642	0.0071936627355926	0.0091179472158819	0.0186186985550068	0.0050723865219853	0.0044315473756938	0.1305909913918859	0.0200244176271248	0.0043349904327596	4.7602035974929086e-05	1.7096096656188893	0.0308624708445694	1.463687368430123	0.0043735460334697
E506_85	0.2569392296555314	1.893601360382162	0.5628244334276767	0.1285385857985793	0.0576666035875134	2.3315763171374897	0.0047069243529029	0.0062877051998943	0.0090385925924876	0.0025278506649534	0.0381219943482461	0.0123068537390804	1.1580637349004836	0.1094878231360129	0.5052445156471266	0.0954329314671097	0.6590838960644381	0.0401072956793991	1.712396980870237	0.1815056562862907	0.0111436836675393
E507_753	0.0411456354179632	2.3607688987445625	0.0212469966811946	0.0020829157375455	0.004841365350082	1.7643340462981818	0.0119752053764545	0.0016210326607233	0.0002936432096127	0.0016914953709696	0.0034949752254988	0.0060864183128309	0.00074516245122	0.0274831415103178	0.0095482229398682	0.0159595620132487	0.003778061879039	0.0065096231001425	0.0094195904710928	0.0097871658318673	0.0058842010188685
E508_563	0.0042163380891033	1.6908093471672	0.0023896779634944	0.0049093891086524	0.0010802175392742	1.7247298788043088	0.0755586769199739	0.0064222233769199	0.1032628699757572	0.1898081094356648	0.0117502994745874	0.0037876817609401	0.0117328497692341	0.0016643410711109	0.0231362449922347	0.0066392904822928	0.0405932535464982	1.980216362131246	0.0523807331762743	1.394888377231802	0.00805532512554
E509_494	0.0006739949750774	2.8812685308832666	0.0119211533112186	0.0017770954551461	0.0084916625532724	1.8364567733880337	0.0009091993291271	0.0076661892037193	0.0186966426940034	0.0057139033738467	0.0279122683227097	0.0309211625882721	0.0013335532586196	0.006556544577567	0.0323096397829752	0.0064687055175979	0.0087513902631164	2.060211263730843	0.020960236560712	1.5424413425951478	0.0016376556920755
E510_245	0.0213874128835303	1.837767590770664	0.0196221700420956	0.0128079316978491	0.0004140083959122	1.930748774749675	0.024420077071489	0.0366846848985786	0.0064426417345734	0.0708422736628937	0.0073021890986657	0.0130226763270454	0.0197764247170079	0.0545906043607708	0.0009106520731488	0.0604509389191762	0.0250072099701626	0.005760479222454	0.0090821143774887	0.0391954744556134	0.001545174321634
E511_471	2.0714501455082712	0.0158030107271696	2.326361569068457	1.8763154482369493	0.0147780067947923	0.0021970788068924	0.0255106239954024	0.0110415605422278	0.0026437149837585	0.0024522141533946	0.0015337703194119	0.0008743283656778	1.8488531313365604	1.540746929045697	1.8111271754048528	0.0054932725787414	2.1369884091919444	0.0691588016212845	1.5264147952981797	0.0394438262868283	0.0052700291304277
E512_287	6.45632849920856e-05	1.9218957339521408	0.0174140915433194	0.0216176637014242	0.0012781862161025	1.694802536143723	0.0338048761216885	0.0292785739142477	0.0018142688832775	0.0581895575608148	0.0090746123678702	0.0037666300900977	0.1089960136698016	0.0971662526414584	0.0324114864942384	0.0303802401546885	0.0226793309026474	0.0035072626366552	0.0333068214316653	0.0004985848806777	0.0274811220624344
E513_151	0.0965915387670061	1.5378795938558574	0.0139791573243541	0.0171391740352888	0.0323138281856978	1.8815580113483947	0.0387874865120333	0.0011740070595725	0.0134670472539862	0.0276298100538754	0.0001564492775262	0.018300347662726	0.0042845865797693	0.0294779803022679	0.0649678643868018	0.0019445373185389	0.0111805214978182	0.0272226800208517	0.0119598146932217	0.9105047973941524	0.0045563475345403
E514_531	1.993702092069287	0.0039939367040776	1.7857603686926131	1.6426756560327376	0.0636336509853557	0.0708857466412156	0.0127620441181838	0.021163772537365	0.0167153312928412	0.0763337065978598	0.0062701787259984	0.0984918982286906	2.078683969149448	1.3531477425253684	2.283005460000274	0.0017327972109801	1.8882477594861544	0.0040300498598834	2.1496825405183	0.0413520003722988	0.0010090932068698
E515_493	0.0280353015262877	1.7700957605750671	0.0146751432263193	0.1152990018322653	0.0005709453588807	2.3828085372370764	0.008985605313391	0.0007349777265983	0.0353244379746972	0.0247239332945428	0.0057402346570521	0.0437076847168815	0.0121357524982893	0.0062033978187233	0.0882985504391033	0.0064100768393172	0.0045874837983156	1.4539785215566094	0.0090767809610881	1.7097737778276114	0.0098394768108471
E516_222	1.8273517459756383	0.0017180782065461	1.6749461294050974	0.0022894710088292	0.9317817958881998	0.0509292429419355	0.0125478553602208	0.0208259286900552	0.0354504671968488	0.0119376027786209	0.0082154642393213	0.0116649053035528	0.7990743790441557	1.6062105751638056	1.829878662416532	0.0002531104854818	1.8522817826784328	0.0218153287565942	2.117067113905758	0.0016774743020727	0.038926310188212
E517_90	1.122980545623126	0.2779023776747214	0.9433018960849214	0.0160066937325286	1.5642549968362325	0.004433992966712	0.1925520159885888	0.004038674842138	0.1312013690149325	0.1655377542870238	0.1056904420264102	0.015382110546201	0.3949271543251081	1.2825242365089116	0.911590644450054	0.0180110421943812	0.7699522639030041	1.6902574213711148	1.2635299108976672	2.118207963880179	0.0246408889184661
E518_283	0.0162794077783186	1.8997821317424768	0.0026662394729066	0.008287433392431	0.0166849232284828	1.9782260845008	0.0203175164097448	0.0004535746029123	0.1657493170653186	0.0024598827161081	0.006637399596085	0.0028699573999769	0.0333624630770908	0.0213243310850068	0.0102503989483987	0.0044194678930936	0.0253540738826756	0.0590995934254981	2.127858024403218	0.0153039110919459	0.0273487981700841
E519_648	2.1977431567556858	0.0042658772884401	2.09582362756963	2.504379108356276	0.0101068235325962	0.0007902163005586	0.053867874963753	0.011633942844706	0.0174971320558431	0.0523007027740568	0.0063146804498897	0.096144092823897	1.8513636353517344	2.487174425147008	1.6844857454063502	0.0043343859721188	1.7894101612771676	2.0376492086265072	2.4847607327109635	2.0860693092684928	0.063606718141851
E520_730	0.022420958651743	1.988653918074908	0.1146361028596264	0.0474527964659546	0.0501035001660129	1.7730867708930296	0.0012789720325057	0.0176199882404179	0.0325479269988153	0.000861703021183	0.0232005142570927	0.0265700485778232	0.0150549398771103	0.005428487959951	0.0020580613287193	0.018201892589684	0.0295302507148516	0.0148077690401989	1.6133124868953224	0.007554366611847	0.0032300114448186
E521_361	1.799358384339767	0.0145462961222728	1.796734623938866	1.9447891154315973	0.0067304572117721	0.0291242227217486	0.04125331002043	0.003497308140523	0.0009850235270934	0.0503137036050161	0.0085731903259237	0.0123809566970854	2.0334512083355265	2.014972993591439	1.9465267801038213	0.0058850248849398	1.5460342889075642	2.4288439099669543	2.2473726634705247	2.099086723741969	0.0121986401290936
E522_135	2.2049696134175103	0.0039603167646505	1.5002920022089732	2.4923102961144026	0.6606679408503378	0.0030479160020288	1.6507272297611082	1.7285815996027534	1.4314631921932914	1.5959115073250076	1.617478763568528	2.340038566986615	2.7245645778418885	2.501874572737888	1.6611016551500497	0.5099900346248755	0.5465169954730468	2.215823792472233	2.225318163524048	2.233796084694306	1.8126144357401008
