	Yhp1	B	Clb5	Cdc14	Cdc20	Cdh1	Cln2	Cln3	M	SFF	S	Swi5	MEN	SMBF	FEAR	CD	Clb2	CKI
E529_547	0.0083974143141131	2.3149962746796726	0.004154131542512	0.9552190152850282	1.7937876043133492	0.0119492100957873	0.0093008942798296	2.065352619218648	1.8619618982968973	1.9907112846610568	2.112772137507725	0.0824855342543855	1.8965253852910169	0.0133723317315521	1.9645022904244984	0.0020815815301054	1.9482094506129428	0.0058791476986404
E530_344	0.0029476666277421	2.108880670979552	0.0115212490240794	0.0300333493679939	1.7015006720117405	0.0012895550451117	0.0002721205789344	2.3387418577923804	2.128391775613327	2.14491093663278	2.0773615154444194	0.012852283180364	1.5486274023674418	0.0789484914358419	1.856061233949936	0.0088606710234189	1.7328908645576646	0.0178047218873044
E531_798	1.4051054861260903	0.0019507129396781	1.6195827120805202	0.0022756869914661	0.0159845777164847	2.1123357413816937	1.6054589935563892	2.052864648522972	0.2727076385602995	0.0002443881172068	0.3801795553243076	0.4836608990129844	0.007086079321528	2.360007295209288	0.0561304961137965	0.2554677793050428	0.0095430284943106	1.9104867740363192
E532_70	1.1954280069747514	1.7028214952233371	0.9324285937658195	0.0955900378608431	0.1035929152350755	0.1601410465706592	1.18412224995502	1.1715537915570262	1.7072120149427272	1.330960709001901	1.9213970901878328	0.137164564425529	1.3726943699589276	0.4769234860782356	0.3480266585839427	0.0598211974835493	1.6334426941564193	0.007242477705368
E533_516	0.0069530181476166	1.7116423787341546	0.0093476598922414	2.208672852737707	2.101562088329173	1.5184583652174293	0.0051097781320201	2.1539053854099026	2.1505464538464127	1.992141554572712	2.2531602298805256	2.01893150253574	1.8915800352008447	0.0460134203388451	1.8644828894004388	2.0720750790578504	1.991854951872153	0.0847389689821183
E534_565	0.0076629490701749	2.509406134366838	0.1797316699760879	1.5045735266838045	1.991601719815804	0.0058852930111253	0.0835779533873431	1.9166699057102663	2.21510263939053	1.832889572554533	2.436749868295093	0.0071280769476121	1.8869672196804108	0.0703186651130556	2.1317714958345486	0.000159865487789	1.5742393519518965	0.0035330174076907
E535_644	0.0004661823473409	2.329846923529255	0.0002803673538907	2.4776429519518546	2.0259579245180164	0.528967697316048	0.043443650946126	2.1584527630285804	1.937031338747758	2.201404542036869	1.8903094315371607	0.239652438498399	2.8847618649359017	0.0563180736254848	1.6963110543714783	0.2528859284158252	2.034556974590525	0.0318561449969058
E536_570	0.4629921294705962	0.0235448569599108	0.1111855807458611	2.0116139249874303	0.0241565879624576	2.6336526832624254	0.637937060078461	2.062671066125917	2.018758042198559	0.2298829647390458	0.915080345168158	1.751688353786718	0.0477726456356509	1.7775670132989336	1.5400333531046335	1.5985429458738103	0.0253769279227003	1.538810766826177
E537_662	9.556980969737888e-05	2.146374617104579	0.0072600328341789	0.0337282363170015	1.5794893435198654	0.0522790548691691	0.0080304143178634	1.9994499972366768	2.722733463407033	2.028696634878308	1.815534735579988	0.0412153450840302	1.5749809351001711	0.0032545197936219	1.5469143882278356	0.0446328010870916	1.8664197950460908	0.0263556391649572
E538_363	0.0068295113791183	1.9547606833145104	0.0090692927304242	1.9127173745830903	2.6107043453591903	0.0030844402286223	0.0006096039414455	1.9976308278495525	2.534141173422736	1.8068484094796773	2.280660038989748	0.0156415431635891	2.2530663335377605	0.0263909595629388	1.8377193318254887	0.0223992166047574	2.5594763496867645	0.0039013255452611
E539_134	0.820524317785971	1.736120331319425	0.8576050373497639	0.0280998271608959	1.975898931726735	0.4230806756649841	0.8562644194117298	0.0773692620086177	1.9113547921481668	2.1494971493837487	2.6244695283885	0.4286233577817932	0.002780546072093	0.1256963247103167	0.2637886105615132	0.002635731521888	1.6273004352156522	0.2120203486306935
E540_222	0.0261568891574755	2.0776424161463	0.0038164890071259	0.0191664411304225	2.066648310437317	0.0065489504347494	0.0024207733961053	2.0439332377292665	2.2312762371986343	2.1200448803289387	1.4471346143642656	0.0249971117753278	0.0012874729268979	0.0026316152474392	1.600624825428077	0.0030394998984799	1.6113218717468776	0.1121405810553036
E541_114	0.9336216731242672	1.859202989213144	1.144389502544425	0.0079498782340809	0.0077529985607001	1.992304022354385	0.7081660823415545	1.777951253169394	0.0712778186524314	0.1164435765694816	0.156081795873708	0.0188554050638123	0.0533646357389523	1.4218087628694134	0.0066588953291352	0.0025247542886702	0.2431715445966539	1.5627924422107655
E542_225	0.0151449801505363	2.0198864435405253	0.0083005490139113	0.0016205211752081	1.76689765824955	0.0135224778534335	0.0798396209263388	1.2739856926460884	1.3929332145786204	2.211123381983489	2.629436157612405	0.0101065943311325	0.6458083925109076	0.0615774923738343	1.734909129073542	0.0094264269686666	1.9629843245000127	0.0016978964163279
E543_371	0.1972656742394454	1.773813566186505	0.0140414967608372	0.009472805839852	2.2529708475203605	0.0068325232241457	0.0056115576870174	0.0782587617874393	1.916191408737553	1.8867301169144624	1.981718399419781	0.005264563508989	1.1024416583624224	0.0473735541106841	2.2601345427446384	0.0937502124448369	2.272698809419609	0.0306653957029267
E544_588	0.0216795253299872	0.8827303729631104	0.0234601069597366	2.354117947655734	1.886340978719049	1.5207211448391178	0.0070592867350244	1.884092767590738	1.01999945722347	1.938366731039946	0.8341212258049653	2.3058678707250952	2.367814503355328	0.1171500472955572	1.723987577945505	1.2227962628764066	0.0798536653588692	1.673765648494773
E545_447	0.0140026003110368	1.4012890411133956	0.0116608913872957	1.7764964836630737	2.1317604496943945	0.6258174555147598	0.0146375850097255	2.04549641904114	2.6913518367542544	1.990710225978319	2.7717596441675463	1.035338674239718	1.9044541569020568	0.0277043600633741	1.851655002033416	0.3283615659991833	2.4110420494219924	0.00968158318501
E546_2	1.2324645741501283	1.1175004443681529	0.7608436235353475	0.903169334200556	0.6679240898911069	0.7425088659254304	0.7410770172636604	0.9043845726231216	1.0937216300337622	0.8035218511503829	0.9043414536111292	0.9514676143094148	0.9694596943447624	1.127933527891738	0.7814856418308732	0.6481389146279612	1.1219688742490648	0.8119105756286391
E547_392	0.029275209244535	1.797419316216832	0.0122059577782568	1.9536635810156933	2.536023922426572	1.6079550828698614	0.000147486228196	2.030995575513112	1.7053457873461202	2.135514417470859	2.080423032670537	1.837686745287208	2.1515791574113385	0.0211472509425761	2.2387474864967425	1.4711286078435386	1.3794602734615986	0.057318542946012
E548_423	0.4208220006755365	1.9622132860278712	0.6252747870089953	0.0183733159826507	1.45308980689765	0.0144150724341	0.0770668532193669	0.0526696097752713	2.314174748424837	2.582078595175032	2.09984606710268	0.1300252820606067	0.0283889661621367	0.2853141625922756	0.0435156888773705	0.0097811179426294	2.166358177367182	0.0087906662939175
E549_310	0.0206177449519179	3.4069934747056507	0.0190085823150081	0.0156290617133942	1.886640997188205	0.0132875642815258	0.0126443325323752	1.805439510612146	1.947899199653512	1.5850085265142626	1.831815550006736	0.0528433770024968	0.0224460693750981	0.0015349858776372	2.1071216308429737	0.0089413188836607	1.9400357386501608	0.0140392537190914
E550_719	0.001182891503345	1.4754348125704748	0.0128483920093139	1.891109633515658	0.3569864828253022	1.988417524150894	0.005926393412811	1.8161076136265524	1.8652762312558973	0.2873046766060226	2.0407093723466927	1.7011242026160485	0.4008632649840881	1.343297861839226	1.5199485139613254	1.7715908774904672	0.0260640739810546	1.8486522498840323
E551_29	1.367264961517876	1.6759081548291912	0.8264946378214163	0.0482178368004789	0.0086344625811744	0.2555528440960066	1.1104648782168556	0.7472123484194537	0.5054390496559843	0.5829160497441926	1.6228942254393006	0.2817401441788538	0.1962095131242398	2.199056594327182	0.2102706943756312	0.038823430946582	1.180437541014207	0.0674457586381159
E552_503	0.041927376249834	1.848877837425437	0.0001447841020353	1.8724119095190588	1.7130654413567648	0.5925838137333997	0.009631578773904	1.7595497401327622	1.6747431303022764	1.6568521032624457	1.7595574419690023	0.8887428933512856	2.072306120731953	0.176060470805844	1.556915564395244	0.8090827414058943	1.835487352453552	0.0119546936664792
E553_208	1.967155699159184	1.4687090131538212	2.338057784037959	0.0202558088599785	0.0002821188594167	0.0854166943485266	1.7932898123887997	1.0872337502921516	0.0038455287778323	0.0350649621766157	1.7353322485245417	0.0154842402145582	0.0387724967225652	2.6298704289838306	0.1159618822842952	0.0076640854365858	0.0284502095294422	0.0092785588671305
E554_224	1.985024186390722	2.7434031951077027	2.6703555174333515	0.0025000214754777	0.0535658237741716	0.0087761951812777	1.6250986782282824	0.0598897482863193	0.0039532344280475	0.7813012911329655	2.2657314981430026	0.0983136741339963	0.0135625466801959	1.789746096605856	0.0021482336253708	0.0066568385576231	0.6948002050961359	0.0013984901459948
E555_571	0.0799359133987532	2.1937077642560805	0.0057750375926244	2.4134305519365458	1.6284891311582326	0.002128844371014	0.0406005672002166	1.6397233273615937	1.8831418329725835	2.278321164693244	2.390815277836958	0.0107498056074164	2.140325950383654	0.0091194940293874	1.7197294130749516	0.0050091832079086	2.1038157829377417	0.0022469924634336
E556_1	1.0391408346085071	0.8706616864921545	1.051634624876259	1.0100548902402051	1.0192227049991096	0.8566767763850791	1.2016999480374615	0.7936836373606181	0.8389474168027362	1.1141519791490548	1.0057968043186654	1.0899889442138049	1.0351046695061412	1.017734657499452	0.9870812252850464	0.8620418617135583	0.7961630457962896	1.0690463269768458
E557_579	0.0090724089582924	2.1529773522472464	0.0005787969657112	2.021222617905054	1.491336168760324	1.8808195673327188	0.0901559318095516	2.042588946455026	1.869748553375428	2.3003374779150727	1.4031100565353365	1.6029056550517058	1.747015720251928	0.0083961785610928	2.2715161710446825	2.0013066462227465	1.8833666238147195	0.03991141779735
E558_217	0.0163692493338492	2.0442349160035698	0.1525733119757354	0.0001200348805044	1.909953027935056	0.0357807682538557	0.006131438568545	2.0556167200701285	1.5405187954352242	1.6330180748389251	2.449693449739974	0.0168827463709333	0.1318589707806343	0.000183427943951	0.8257443156827249	0.0146023203803691	1.845523088665839	0.0009942728832479
E559_785	0.0008969374294073	1.5631348339372335	0.005861795200658	1.7172184757391356	2.7836877167893403	1.4321531472101705	0.0194762216676692	1.7710478458840373	1.679604354478871	2.0825867234734363	1.4856595115314066	1.2103830567011074	1.6997475028819855	0.0074283280313225	2.1335588456907506	0.9208719883705748	0.8894784200431374	1.0785752930774135
E560_471	0.0065897706162342	2.1457809437408546	9.370418375377813e-05	1.7449064082037895	2.508727228942112	0.0307814663268715	0.003583752393195	1.8826130711629263	1.2149483070248024	2.4672716005881767	2.3038249763468297	0.0171927096092985	1.9256292967997155	0.0218512544825686	1.529891736017294	0.1092102624881628	1.6906317646282418	0.0327601760968016
E561_566	0.0093167951829316	1.7149391671478431	0.0213613314701848	1.7015460226759571	1.9226188280138208	1.6954184301566455	0.0081096459923414	2.1594330691139376	1.7239650652296323	1.9464055384973693	2.3496029081430105	1.605854805181221	1.742916919732653	0.0063641864646857	2.2233940563441013	1.7965775177704928	1.6101438775329735	0.0076618379448303
E562_580	0.0137272800468013	1.892242911788987	0.0119262402578355	1.9509376812858863	1.4728199620123517	1.8752725262513068	0.0229872039977098	2.514069090344801	1.803317548751237	2.169195916769512	1.5290536870013005	1.4432171599482335	1.9998235656028045	0.0265756719100911	1.9127502139220955	1.2925978285120296	1.5653879486192743	0.2945666236252603
E563_675	0.0506121345265844	1.4117588031170456	0.028387503184412	1.871715159505104	0.0927182288063643	1.939182042814661	0.1099473490602277	2.0747291679770266	1.03129221452649	0.0873815637569942	0.786704918315385	0.1574897105952493	0.8176393302805863	1.1799853112307348	2.0685781113743547	1.1845561292099775	0.0022696896018419	2.3456162366512574
E564_138	0.0011561538006593	2.3160825683002666	0.0027559101649984	0.0026719276790205	0.4016410340154624	0.214919944983171	0.0075692515692372	2.745955024207509	1.3184659538278298	2.014258623723121	2.4144044546746	0.3021994858637166	0.0066575923587468	0.0158978925184385	0.0104666865843278	0.0050325065499634	2.304769799286865	0.083973818106567
E565_570	0.0006497290651934	1.7013012964361416	0.0066560628053041	1.95810008449688	1.975460680277942	1.7357586681029231	0.0007690476388152	1.7719772349164735	1.421957118078227	1.5474909628964837	1.9296891300838563	1.7727669245866624	2.33875163918393	0.008500239000399	2.224414588015569	2.185236712830996	2.351424985230661	0.0060356775510922
E566_239	0.1852960054947582	1.3185615363548295	0.0480307983422841	0.0027164123943398	2.0272314005066	0.0091474351705113	0.0722792596480887	1.7128222986841717	2.054806881978318	2.0788654088254264	2.4221446060237968	0.0302058366273085	0.0053609013361022	0.0093037205086019	1.4417421888993762	0.0056021442622571	2.333285690781047	0.0215670145795381
E567_756	0.2997098445065425	0.9658161953847886	0.0375046734235851	1.7367072389810785	0.0044876825209087	2.37513807484445	0.2105693044848194	1.6685557924530112	0.1627890556855361	0.3469255307456472	1.93024149969671	2.3375217129096977	0.2295047361359058	0.8736099023883799	1.2859967858256964	0.0243055734562186	0.0021549826005529	2.177888975361568
E568_388	0.00477094582412	2.625936354696224	0.0099086743357136	0.012692801393133	1.4813334034822851	0.0027130334801906	0.0091609092376148	1.5367980237233256	1.837429297192237	1.43842571536875	2.1993806112007754	0.0489742879798929	0.0035770659322877	0.0620197244666227	0.0124874481326232	0.0195723657344399	2.019830070980739	0.0098263619301422
E569_215	0.0008579607033305	1.527875284927646	0.0176451096913441	0.0007812773329463	2.039949474356055	0.0043740785087136	0.0023173205043338	1.746314508452043	1.903466469942104	2.050440118359284	1.5043078674893946	0.0162553409216009	0.0035724543298282	0.0015765496872465	2.056303714892448	0.0006067303803304	1.8129510721898527	0.0143106492347497
E570_593	0.0001313870729811	1.9986614078503924	0.038080261448642	0.7222769553494471	1.980334303537444	0.141267527488648	0.0006041265607189	2.316807099645218	2.1303926045812207	1.7014581631562176	2.5062663348141103	0.0300075300099547	2.0417976180809	0.0284314760026958	1.9501964450649816	0.1043668323831043	1.9566310893831216	0.0014711381647887
E571_4	1.0034188664109165	1.1680285183432306	0.4905047436574247	0.7616684408060179	0.6491741741011949	1.292706585092464	0.8069908664360085	0.914740546724694	0.7919082989725322	0.8858850518027005	0.7130320074745399	0.6986350823908916	0.6344545281848537	1.026943068363458	0.8213043990037427	0.7970840739794707	0.7102370605631267	0.8274113858797193
E572_784	0.2773264026239269	0.9230854435775298	0.4145095727950572	1.607812561665756	0.0400363981006212	1.5737879151229857	0.1977786699159101	1.872864347361872	1.171802604174606	0.026575684883549	0.8710115474890902	1.675210338302913	0.0124843483851364	1.851007393470225	0.0528141027400653	0.8867690587163186	0.017013951937586	2.1223199921813403
E573_250	0.7018979413743224	0.0189531092008603	0.626041117199597	0.002671082024222	0.0884103892050024	2.58114776343508	0.5022869393968277	2.0923127243024813	0.0045511195675779	0.0056949911345662	0.0362257112863912	0.0250112085188686	0.0045181448961054	2.9212429912797218	0.0131312140267142	0.0010383799994776	0.0047670897052446	0.0142114686808058
E574_129	1.7023951421588188	2.657216465680025	1.6862196874480335	0.0173006539504335	0.0196159734849314	0.0035993735626602	2.274069330343809	0.0879757458663315	0.0052913352801581	1.4533437110101048	1.528309436177418	0.0111853671104184	0.0033384773207526	3.083696554031337	0.0087819532416579	0.0176897804605498	1.7472343036302875	0.0022848706547008
E575_588	0.0572749207010814	1.3607055358097266	0.0012735641665635	2.1727277243376864	1.4306164512980215	2.897227567340765	0.000421442789312	1.6718013538139822	0.9363319208920196	2.6186938888457627	0.8669925200592172	2.3046462434550947	2.304640184766259	0.0282261555444752	2.041017242964609	0.8425730391814201	0.5921310600491654	1.4639240130720366
E576_275	0.0095829468864591	1.7324334674412474	0.0319230806897594	0.0200768530303775	2.183117717086573	0.0046402600421925	0.0072409161734184	2.5508824930552354	1.9146040035236829	1.6859087693996653	1.7423683155894896	0.0117574757644399	0.0492771109465837	0.0150502393737298	0.1072818295264357	0.0045957096002481	1.691672077510972	0.0026396735745457
E577_423	0.0077342478644723	1.836564311177782	0.0298134299865822	0.0103513585192702	1.7128766466080882	0.0183196616825257	0.008644384451229	1.693623590639333	2.789148525787478	2.207992183043918	2.0386279051661536	0.0101727681206646	2.2220504318391567	0.0352020205468056	1.7095442351316923	0.0314342754474407	2.32643881733604	0.0101035394426569
E578_411	0.0018002938734219	2.103911937925086	0.0346605094149483	2.139339080988293	1.5843475490916927	0.371171715414174	0.0197906815201249	2.77300773412216	2.1895128254468403	2.003855527658535	2.378834771506742	0.4219596417919577	1.6597214309771344	0.0152509625227651	2.065650765748401	0.5801986952087025	1.7621778895464435	0.0219739876164331
E579_422	0.0053879868952051	2.1266966641813814	0.0007384281777222	1.2727329277565391	2.3350752859188706	0.0397443361480014	0.018238256327853	1.6130469236910336	2.2416641321295234	1.7311028276957836	1.5567986847740314	0.0109048278800314	2.027542469152685	0.0153130313217844	2.4048357325828613	0.0441450512168634	1.5714081072984334	0.0494770108722192
E580_319	0.1133180995244661	2.457914389474975	0.0017329054436775	0.1188229008005976	1.9467071228879336	0.0585389791974206	0.0049518586445537	1.402469337382468	1.7757240581607123	1.8969897578163104	1.7801630884618964	0.0046879385130917	0.4378191856112666	0.0872727553441783	2.143705599776739	0.0298076351227671	1.6792768467277113	0.108324777252786
E581_262	2.032090495876372	1.7793630990317406	1.9975876353703708	0.0153798045676003	0.0267924148900981	0.0524235372403468	1.8143343825311784	0.0399171602426599	0.0014621167536107	1.3167231508706982	2.0645131721360817	0.048063347206742	0.0110102869632015	2.090349942419075	0.0310933430873962	0.010513642967132	1.064853275230269	0.0015855413502036
E582_376	0.068740276440027	1.9137271279511288	0.0050799010981524	0.0002050101412377	2.33509143282062	0.0507991253523798	0.0225163828210489	2.0878610043309584	2.414269020332324	2.1584781217390274	1.5494341387484238	0.0171529179692261	0.0380763289248724	0.0018933386766297	0.004324348526054	0.00102416717475	2.322553451025965	0.0267532321296487
E583_556	0.0146727096729269	1.4052506398944924	0.088881601735141	1.49956237574993	2.219151546160757	2.0548467081551407	0.0013526096908699	1.6064100364036735	1.7679707504731512	1.828813614111591	1.850539417850782	2.2966274696045064	1.8698005834664213	0.0298989207458867	2.017688581190115	1.573397391251472	0.1678506356569124	1.3575908669254533
E584_217	0.5752977246548752	0.1092820519149385	0.5111644462852691	0.0028488353179842	0.0122161129338679	1.696804428551523	0.5118675879593384	2.1010756035489937	0.0056355455371446	0.0233907682226143	2.046168786837594	0.0022351438099406	0.0019052303687469	2.005613786184314	0.0290695340212532	0.0594966966366052	0.0308850802023708	2.1702322342503697
E585_211	1.680391284386032	2.1708576508545163	1.5948103406909426	0.0373752660967447	0.066289416890269	0.0429603331397633	1.4502806486997717	0.4485180760495325	0.6688197853435934	1.643649535134022	1.631972237594316	0.5551763810311752	0.0679784092028308	1.4248267427787202	0.00872761464985	0.0088554841222338	2.3562166299069003	0.0954625330884835
E586_780	2.1146106848088526	2.716475480582853	2.441576376696226	0.000169764472181	0.0341992327962276	1.6878661923477098	1.96101497363677	1.127818444836593	0.0146524670017722	0.000239362265755	1.7199672654780205	0.0239260194385213	0.0604575956134649	1.644727446591824	0.0120760557330749	0.0035330889157255	0.0002570545801838	1.1901812186402738
E587_312	0.0034018955110393	2.57077400932974	0.0399965725800661	0.0340812140870135	2.0498557849736825	0.0372230105400767	0.0139061526748602	2.5936816050592326	1.6578836070114975	2.1099170444761954	2.188934071372188	0.0709754450196103	0.0102986884770465	0.0030988136533287	1.3169228045519328	0.0061288296239874	2.185205759960996	0.0137697788988096
E588_680	0.0246790101948731	1.034858196842385	0.0232747166494945	2.6006521506075355	1.706085261688515	2.2284842315096225	0.0320969538737971	2.257987338614197	1.23701152304418	1.6961359233441209	1.2288210551219163	1.697055851722722	1.7700140919062175	0.1993530270310259	2.1910732170475686	0.7865741308678581	0.0905837488088742	1.7227849725753948
E589_606	0.0040551008867739	0.3267332938736302	0.0249695525454075	1.4307352350128313	0.9060575076796642	2.2959109651635448	0.0002261051197217	1.6771153380187749	0.7803775504666387	0.9632541598062794	0.4060590136876628	1.8745317242180648	0.9403177855201136	1.145657792330834	1.7646056614753498	0.4812517194488688	0.0438088455758765	2.153128076576387
E590_704	0.0023953216719756	1.873993232608283	0.0034196962541724	2.6147679684064533	1.9529633602757697	1.6068141252005372	0.0008523913663654	2.048972567154408	1.7153454833675104	1.8419577262300384	1.3583608923314026	2.200141821097464	2.151661523391808	0.0008864437212189	2.027724035134311	1.3954490666882289	1.267720745726184	0.0298696222070407
E591_756	1.161754616320014	1.0703184424754375	1.299124627385281	0.0267898569546004	0.0144399393591933	2.0716246720449085	1.508078958069076	1.6320563511688868	0.001009071059367	0.0003926128977872	1.5427332617999152	0.0073698113041902	0.0207237604985852	1.3522506135126942	0.035130766738445	0.0005145644739719	0.0160560775383811	1.8788012968574777
E592_143	1.811509951664858	1.8296226988940312	1.7505019938360855	0.0024176689360564	0.0097400956352242	0.0049610393569588	1.692454256707301	0.0265664593448394	0.0727412396938127	1.8280203250776248	2.0147530573693047	0.1057506096936325	0.1146263957380502	0.2697672217964904	0.034521876721989	0.006585592670326	2.25079690442249	0.007014286910801
E593_482	0.0048070285218115	2.2113274186571097	0.0024989225812948	0.0831722610224867	1.5385077785070311	0.1049169051470563	0.0402642450752062	2.235517841489454	1.7631109192968293	1.903972568005284	2.6051529327134584	0.1862028352277137	1.7640306581105445	0.0417441738880689	2.237575499012418	0.0047451547843278	1.5964845026981551	0.0142466448687905
E594_489	0.0140841793560589	1.275369848833747	0.0234235291055925	0.599438081818486	1.934584574421873	0.0134739784712411	0.0436901862035631	1.7591727434433349	2.669216838400012	2.0490085846087687	1.7313981918045829	0.0050932926102402	2.064191541490474	0.0038375427720944	2.604485035344102	0.0030151939639267	2.016111001396164	0.001757458505743
E595_524	0.0009816432479312	2.101068932915396	0.0065837982630583	1.783112270947233	1.9092959908262224	0.4690072920173396	0.0065513540528185	1.9139533669978424	1.961367542301805	1.6763382182558138	1.7335887543497088	0.3114746918633526	2.096981884244006	0.0184148783722052	2.047093360998036	0.8674999488142163	1.8750704611124407	0.0790431759844597
E596_392	0.0260859283442568	1.7384573322540202	0.0018536676548343	0.3621221573743295	1.588904100764714	0.0155713144593832	0.0037855568357838	1.8388672218455064	1.9225066709248912	2.333139379132344	1.9115048889805053	0.0036922793950067	2.1855379356386235	0.0104062273896558	2.049377605692326	0.0325800906621161	1.6694701112435162	0.0019337710317924
E597_604	2.1688330052694247	2.360572284589065	1.9381755585073408	0.0019962758895648	0.0514221874330126	0.0019074319568628	1.8209412562297345	0.0011260609643311	1.846528306851733	0.8723685810342218	2.651483575603232	0.0078421049104432	0.001154938505531	1.648268606563643	0.0038293054432465	9.658934715078664e-05	0.9156071217528714	0.0063396739810073
E598_623	0.0727101293556537	2.2386391493143614	0.012247595118505	1.65031063563341	1.926952405523169	0.4912452379045524	0.0027602834340269	1.7086501947697057	1.730994455198315	1.7493911870965315	1.9206391145114043	0.5559735064549248	2.0064226795561466	0.0264633644777655	1.9903529703975429	0.6007055051944303	1.669992955584107	0.0153563519386698
E599_623	0.2345414369245385	2.248469366229632	0.1496046652445662	0.0148890560360113	1.5392426291070382	0.0197162418269496	0.225359595540644	1.7010504657616592	1.2065821794452756	2.435372114895064	2.3093663277469383	0.0319403496756341	0.005742761211521	0.0061651379161007	0.1500968439614222	0.0030417439287952	2.0572434514808684	0.020110584011435
E600_758	0.0047058426899316	0.4247898250677532	0.003277502164966	1.8557028336385872	0.7843829402150819	1.5768017521952185	0.0100882106323893	2.043725877700799	2.133071077783331	0.5150388102975583	1.822758155828316	1.5177625022118943	0.4538531816121817	1.4544605643567683	1.8923086238513485	2.0201611721000536	0.0470041137608788	2.142909441712598
E601_13	0.3917095848039965	0.8816093977473647	0.282275785838008	1.3622803841458804	0.2507262860729091	0.7435572489700352	0.5637470744633666	1.4725640317657949	0.7142399219798816	0.5560453565065723	1.31504305265715	0.8836673127467941	0.369676309115782	0.7906580192652237	0.7895807957428187	0.1205780478390674	0.3323989152578706	0.3749534821119389
E602_84	1.7038844758200773	0.4072253657705246	2.25416403205301	0.0139437521389471	0.0234590110317346	1.4422414033346944	1.9131229007885568	0.8900605041305906	0.0711955021264169	0.0286107671310778	1.5747464480076565	0.0874666850798636	0.0030444314383979	1.34227245068918	0.1099899457123206	0.1200702977210689	0.0585078390351915	0.0069844173188352
E603_169	1.3597870859231902	0.2038289993459076	1.1448662732723525	0.0066500867302871	3.211709439065059e-05	1.28419984351615	1.4698656682883793	1.221450216573659	0.0095719882885228	0.0095870808903214	2.169671824575027	0.001104082779757	0.0029407959121933	1.5515074134839022	0.0011148958383892	0.0043423870597665	0.1563375449062755	0.0196460846239833
E604_667	0.0143461842563558	2.470791075733536	0.0329989462708128	0.8640096063455932	1.6639227312393403	0.0194063773704017	0.022351540966263	1.6443395625100812	1.6710104563277872	2.0257664185411643	2.133602109266373	0.0093159431760826	2.377447167101974	0.0029313611957472	2.0929118176142194	0.0388250778650068	1.9793022199674768	0.1237804704678648
E605_249	0.0156118097608552	1.771780670392903	0.0189447072518133	0.0009672499670981	2.1051132934418155	0.0059671979225319	0.0456405365196906	0.1686735673284978	2.2297059260943635	1.925632804544092	2.255511129657031	0.073414773344998	0.0037502629973313	0.0075007504755063	0.2464319130151816	0.0476764028268089	1.875099433086635	0.0124672786169276
E606_543	0.0108490890327639	2.454859729074875	0.0154756138055571	0.170628159378479	1.3223093537650854	0.0041076291150044	0.0298956749395044	1.6291833109916734	1.9262909894016216	2.2996256811099287	1.7454940502343452	9.97097702483225e-05	2.038524797707834	0.0093344691041168	2.0145141507260766	0.0065618066239508	2.3171584586199816	0.0152409232802051
E607_759	0.108176806782864	2.035398360538091	0.0071723181560828	1.7223880778608822	1.907943819430368	0.0051341776917118	0.0199026867829349	1.6157516650110473	1.5704577672066369	2.0236390685013905	2.2501364556587915	0.0426377544212241	1.6548217251809725	0.0225744300399868	1.9210293820266653	0.0357010286703939	2.199374265963105	0.0018807189546019
E608_479	0.0028218667353515	2.106254031228673	0.0453719201094536	0.0104663737417	2.833835872038333	0.0991890230938962	0.0100114499646568	2.1531271732859447	2.658768287742581	2.1853339919865307	1.8383027209023457	0.0040126797316576	0.1602317643833024	0.0153372894000679	1.487594418470717	0.0109161092969086	2.060028908124598	0.0241558094226119
E609_47	0.1967445376759781	1.2301998104355245	0.1755980758493529	0.0738246297263159	0.0594786754026647	1.4840904899416136	0.1227363050350628	1.681451336188383	0.6164128893537228	0.4866561539579482	1.445108446248594	0.7010962362338925	0.0194784558224028	0.7499393698236321	0.0978388365903702	0.1857929363477168	0.5795939121415115	0.8741701382148368
E610_409	1.798767926751323	1.573469128323204	1.9594424911245267	0.0150063591454381	0.0319579845338851	0.0061327601555403	2.564610565833071	0.0865509818434575	0.0309429314971989	0.2392148496518117	1.5488344459084882	0.0152637224363643	0.1108643931951002	2.2810006303781307	0.0097761506206854	0.0059102073442756	0.2750033858469626	0.0003108462174826
E611_164	1.84083076444097	2.6879505911699426	1.3958812392525912	0.0234743710850728	1.2012048033956653	0.0074043732069274	1.9946190582378345	0.3478620099967837	1.981590920685624	1.722830672976457	2.042308173485805	0.363206510562668	0.0020049332230668	0.0634122568160004	0.4737814284216307	0.037305840504979	1.811865491312652	0.0023406829924865
E612_42	0.4243570392324722	1.8228945168403448	0.8396526732399655	0.0524794866491936	0.0048095110990906	0.4223082786141548	0.5021593873139091	0.0446890095506718	1.7056795832543823	0.7594247532790752	1.86942620793821	0.5810993780714033	0.1494196237896554	1.136434150655795	0.1336923708181281	0.0303253326151859	0.9501462093745656	0.2444451859760778
E613_669	0.0016105364616113	1.916154103768966	0.0369989533832851	0.5482771474968082	2.1642349608899485	0.0217534244089108	0.0064302978406092	1.7466540018381218	2.254868700981029	2.0431789077709204	2.186901565012022	0.0063969582675663	1.947132323204636	0.0429674004797704	1.8198107939905064	0.0371668604522837	1.8876496769614468	0.0011442882257407
