	PTEN	TSC1_2	S6K1	PIP3	RAS_GTP	Erk1_2	AKT_T308	AKT	RAF	PI3K	EGFR	mTORC2	mTORC1	AKT_S473	MEK
E287_532	0.013122397682668	0.006208735738349	2.049336937995936	2.3353321382490564	2.078512431921204	0.0138666804630434	2.0658486204559834	1.3722711333739877	0.0084104853636784	2.112336947708331	1.753555297603539	1.6360483618703334	1.594858931340687	2.5452512764669373	0.0154507083266695
E288_300	0.0132429305862114	0.0790004831401022	1.9744578535239368	0.0085037725405217	0.0111505684397616	0.0019318978546188	0.0069389191475289	0.331516696924433	0.0031210940543232	0.0030240469341428	0.0825319230632507	0.018707882547095	2.210485713579004	0.0174881638361642	0.0028148664347549
E289_717	0.0253198068125261	0.0946504940240794	1.846234224236362	1.947002430429056	2.0125717202624145	0.003002766886153	1.7921035035789132	2.2553526858125594	0.0056810725994466	2.634513308089101	2.106499068765949	2.2351156011405706	1.5495219770871418	1.911561067952028	0.0061245092055626
E290_43	0.1961293054938192	0.7287958988915556	0.8142172295915654	0.8544816012794163	0.4558020515181679	0.5566928376250024	0.9421419501702318	1.4663615914496635	0.1005696173766639	0.1749167456155434	0.022033205622677	0.8279635683204302	2.2468767239669902	0.2865458393983783	0.005895495708575
E291_268	2.0086617098920403	0.0113733061989888	1.468586795512503	0.0425559862429383	0.0029568871747822	0.0144912655813117	0.0056343967032479	1.6890339396213774	0.0322560962316274	0.0439106626277526	0.0108801570591172	0.3752494184149819	1.9841020675522576	1.5162024680772526	0.0115911316319949
E292_88	1.8078324665398469	0.0075400292385016	0.9994254347472556	0.0211407497428569	1.695755291917897	0.0649182218058161	0.011378207360288	2.069362780905128	0.060517332557996	2.311062654777991	0.0281892068253804	2.034387813422009	1.3962133895004565	2.007186823276116	0.001605337091169
E293_348	0.0017946466884016	0.0182493963644563	2.44279123606524	0.0051382010988494	0.0249196633501199	0.0601657710255815	1.7161364848711909	1.9419241629909023	0.0141684175001219	0.0005171194780487	0.0114033431697464	0.0105594324314116	1.462398159600564	2.318888106626938	0.0237335850289381
E294_524	2.046284020570691	0.0277785841493879	2.012148049362488	0.012178189921493	1.8516471600879816	0.0411946326414209	0.0079557591777389	2.2229023127653043	0.0470543595769077	1.5575035067191387	1.976155633774634	1.7000472110267115	1.878795992239227	1.4034682677531864	0.0022649687400379
E295_551	0.0309935397671048	2.1267360693768667	2.1771004489223853	0.0288875689075818	0.0012307325198001	0.0162894368410521	0.0189631388457453	0.0319705410133172	0.088514145587647	0.0053992062345569	0.0009842082331393	0.0098480888401757	1.9847849056771247	0.0031842155611219	0.0051264527676916
E296_606	1.831844899898793	1.827619753290095	1.7534837532289962	0.0003000005425252	0.0027457675049109	0.0071335900334177	0.0003399866289996	0.0167218657654378	0.0124972968595931	0.0038199218772732	0.0040212267675857	0.0050847081967055	2.181822021127106	0.0340956599145595	0.0096852898072851
E297_9	1.072369552305722	0.5946972956788471	0.9139935315768364	0.5729184939333007	1.7441688113149578	1.2843451602556488	0.7719177355442581	1.5198494561675924	0.9936463897665488	1.8293591512853464	1.2377587087367663	1.5101687551578766	1.2155197269006237	1.171959113250537	1.0977027709019338
E298_100	1.9573962559739584	0.1259696988666868	2.036832066390126	0.0719605587204572	1.373154065915385	0.4467086484421816	0.6763974112460914	1.5563755279855338	0.0195073686519407	2.1312642408486178	1.8827081398612115	2.287726676181584	1.7086403354320436	1.5411513097877028	0.0392339959665417
E299_782	0.0291569457798273	0.0073892786016217	1.5403839937054142	1.5828865591438412	1.933163596135016	0.0124336015753321	2.319291514900669	1.609125756115247	0.0351400660283569	2.027797206677563	1.7960848125292554	1.7832064732591264	2.4012105325740154	1.7353544891589263	0.0151476253057875
E300_8	1.082152203601528	0.882918583727381	0.9945467312632836	0.7515624380841534	1.5383634007294245	1.1403498025964152	0.7804063891468879	1.3348706645568584	0.9041007967656745	1.2680382739064229	1.2662021279785267	1.790943737532959	1.492598954986042	1.3548629608696374	1.1920374923274963
E301_343	1.9579814589411344	2.101002563085371	2.542054861860732	0.01189164205551	0.0250688835754716	0.0575623036259808	0.0108257964572048	0.0005065362538435	0.0026916399669984	0.2459385409429491	0.0022333610056661	0.0273349169224601	1.5817617328835227	0.007296381919688	0.0436979818910693
E302_256	2.2235505446914585	0.0094387874537634	2.1420953484890624	0.0042440886657326	1.655129358307846	0.0041948746127765	0.0034877102000211	1.9831308199246835	0.0008111210588659	1.939426344763792	1.8413512670941607	2.1582090820778133	2.3414342564737165	1.5744124452621586	0.0002602681249211
E303_128	2.035517883580805	1.245809778828836	1.9646060467623303	0.0382953963979253	0.0113415071071879	0.012477121176976	0.488506632476808	2.2024278521772334	0.238030618835699	0.9716916446739776	0.0019066865754709	1.843516705611688	2.393293706279057	1.9282080903821448	0.0019530786940454
E304_238	0.0034777915937362	0.0425503046192397	1.207057158622412	2.232952735623716	1.4837063573669922	0.0072956380708256	1.900552640254235	1.572412523236353	0.0514861632722172	2.0251880949847667	2.6337476378045466	1.8683146274633955	2.24796631189744	2.0419455513105897	0.0001720699481361
E305_527	0.000734466859649	1.729105377349917	1.935461188018213	0.0139813469544157	0.0060182211853037	0.0168290642128437	0.057370179135823	0.0087362065527473	0.0043666242248819	0.0121465830423295	0.022152580819897	0.0024034844531382	2.449838321777911	0.0021253666284894	0.0163237727679208
E306_409	2.1254956870204027	0.1236694829933107	2.198390800156855	0.0101611409112238	1.8203534159396928	0.0003032897718348	0.0291857693674193	1.6343927657130808	0.0035528091415233	1.8432809128870435	2.273056045520251	1.9726771213024767	1.353046506966903	1.3299567837404904	0.0708633287054281
E307_541	0.0101252399931873	2.0637088797797656	1.7560710473874628	0.0030711054777021	0.0023168258245137	0.0478666554755628	0.0154786165899799	0.0068918785105626	0.0030258200373674	0.0041102745162131	0.0085603539867042	0.0045807717537012	2.1708499317632377	0.0061648105423331	0.0005032310025199
E308_229	0.0329124189535737	0.0007489278761226	1.755415475691965	0.133283022463281	0.3344758501892133	0.0019747145540331	0.0068681393782453	1.9147171944094847	0.0059485318777063	0.7710651996676089	0.0561754719697505	0.1515316497103023	2.2059831996299986	1.0915370479498585	0.1718793806553051
E309_521	0.0044394891389626	0.977146076855674	1.3350109238905497	0.0017209764852867	0.0005407332467196	0.0017408296753944	0.1026794072286086	0.004513441545334	0.0285723924996115	0.0026449323208247	0.020568785277461	0.0018249584069907	2.1430395908537068	0.0040408043932832	0.0825810357930895
E310_680	0.0065757031462132	6.262591290659729e-05	1.88080688824942	1.440103687932229	1.5344951859606208	0.0064350588667806	2.3177122476636467	1.3867557771706869	0.0182789610542197	1.7015176832698855	1.7590657759129953	1.647946606177383	1.6093328147951167	2.1075485297832803	0.0068889242852196
E311_665	1.8076747576040195	1.873410560257954	2.2606456125055723	0.0233873202795772	0.0988570211300157	0.0068763079815287	0.0027993296462524	0.002485555113564	0.0151679050354777	0.0340081337566403	0.007807523961592	0.0030130524588944	2.3767834755699258	0.0001007178848153	0.0027297648529154
E312_667	0.0057172530948077	0.0028165504012815	2.3322037491599468	1.763718486579293	1.9331747552890648	0.0084199407701098	1.4401327605299032	1.695172682369324	0.0323062244868757	1.7390913633450829	2.032674816300935	1.2970498609198955	2.151402143187116	1.955455606128489	0.000629426971385
E313_353	0.1562650604670961	2.4048477304295885	2.2212238336281374	0.0111901790144847	0.002194820981435	0.0643369133564455	0.0078327250454367	0.0089338999720137	0.0099047229624993	0.0200573133750451	0.0014630368344884	0.0040119128376829	1.913637141806316	0.0093252338383506	0.162350950657693
E314_516	2.1737280639421743	2.2538446191009163	1.9045007731586523	0.0022115063119935	0.0449792062530152	0.0431596942622873	0.0016031232977196	0.0048025681074759	0.216695261675051	0.0013337299943522	0.0028672372031973	0.0032602347832587	1.7930488958580195	0.0002939016026612	0.0005032534561385
E315_330	0.0011074655315652	1.7464688339634715	1.687082181594229	0.0022663624334768	0.0120372696107911	0.0019256715963249	0.0123334695811166	0.0155614151369188	0.0021074796341475	0.0044592655821596	0.0057929510041251	0.0024186188608997	2.6178012074904866	0.0030611549926804	0.0222895160773402
E316_270	2.2867728884611824	0.0290419405659773	1.8056748258813435	0.0182719311697317	0.0252856061473491	0.0518929968676867	0.0004126138527345	1.3744595015589849	0.0793280823396839	1.920222704374656	0.0050222872713988	1.821112203939265	2.4452932709214505	1.78404047902446	0.0029799529711465
E317_453	1.63946582982961	0.0165731643869518	1.57333198457476	0.0125187830775474	1.680056473022666	0.0244463204515412	0.0022236222143595	3.237206473434846	0.007605477224737	2.026997249853335	1.930916634552098	1.9933918298270668	2.4286339144988016	1.908386209443087	0.0242580517439346
E318_159	1.8715480097163488	0.023724960572168	1.856585480707213	0.0036735151395351	0.0667871691854805	0.135486490898913	0.0006655167103737	2.1279209793889	0.0566094496112896	1.945432350389499	0.0729426533710861	1.8227831481871075	1.5975923612601757	1.6760817290943648	0.0073672136219146
E319_118	1.7931460652194786	0.0204054370624155	2.967985668888029	0.0016772923041556	1.2814284923231387	0.0060003189351465	0.0292391675796798	1.2650730411487623	0.0019488324084381	1.473344960550696	0.8988010654377041	1.6179077806111786	2.3013832707913067	1.5263326130588504	0.002727661834822
E320_457	1.6393199674461296	2.3557429187638723	2.0727806838386327	0.0046842552020718	0.0162847772867981	0.002058455396845	0.0374137289955593	0.0010704120000441	0.0127155728462232	0.0400789978538874	0.0071088880692086	0.0195922261577561	1.809556057477268	0.0252304854721938	0.0002420962421877
E321_125	2.512129694784666	0.0045626546126641	2.584149353224975	0.0020712033506423	2.712697789886252	0.0468831944834833	0.6466680925307182	1.724196567482511	0.0140998992043087	2.0057106296036045	1.556643639199951	2.002837882084283	1.677190424276294	1.8221828466754384	0.0124172107240017
E322_496	1.4185320409780235	1.6743412690920618	2.0493474644850256	0.0029923469106742	0.0111803716301374	0.0223373930267511	0.0394856730828741	0.0051983776942695	0.0083555970941676	0.0058593278694229	0.0159587286403924	0.0377096178131056	1.9932547790850128	0.0210895237087747	0.011022410299236
E323_342	2.297964808297704	0.0052922332122004	1.42919162298341	0.0074747955585886	2.4397934440919222	0.0107594921025888	0.0085697398542367	1.897735861199584	0.0442166959926375	2.264043847381972	1.651794378127287	2.3337807775462305	2.002518246129666	1.7651728483735032	8.057858497177316e-05
E324_232	0.0032234084600035	0.0016099509150938	2.104250428270422	0.1200004917214719	0.0049496650358371	0.0160093727869718	1.6800708102868551	1.9593779586674256	0.0133745048352436	0.0054594900594299	0.0975304414130605	0.0499811154579117	1.6981553172424244	1.0023688195113272	7.378393381950133e-05
E325_593	2.407772127378941	2.3798340767813086	2.353223951725244	0.0895181077192745	0.007528427772622	0.0328109030264409	0.0126626099259028	0.0701210640817916	0.0230267691908992	0.0548804407188505	0.0237558936572372	0.0160635407022705	1.5167659382561385	0.0167931134212292	0.0078744782403617
E326_183	0.002202295225557	0.0766628260843376	1.965508773020584	2.936921326712905	0.1781960935910216	0.006193185726399	2.312961153507326	2.2156426201207284	0.0046817346654437	0.3261103649406081	0.0007819747656376	2.170356961855413	2.6264549385836573	1.8293833069603127	0.0249904568152197
E327_426	2.2782461404722345	1.831096102915604	2.681219258257734	0.0055962781595285	0.0108027061325066	0.0940276441864996	0.0309602233413271	0.0231778503202017	0.0393855305694427	0.0024198929099877	0.023527880588798	0.0179143296115618	2.2968874688161973	0.011900934255434	0.0256891409327354
E328_499	0.0051701651593376	0.0004550078425805	2.201363132214784	1.870543806595542	1.9603912329378288	0.1798266614234935	1.878568140158792	1.4775541183965466	0.0163367846339837	2.042280088980152	2.061020474617098	1.8286090843207896	2.4724684888070434	1.7021215547345638	0.0041900031218982
E329_768	1.5843245634728391	0.0037002533326334	1.9027929789033624	0.2660568798931791	1.8508683397473704	0.0203473819179004	0.0012732702672555	1.8048309513976848	0.0288884072587971	2.3282881568401823	1.261014860063805	2.150052496092992	1.6864717978055015	2.222388752888126	0.0106847029788074
E330_103	1.4015539524182563	0.56140981420673	1.914848776685892	0.0302064396829559	1.980489654541592	0.0416810866523388	0.0045351355391169	1.3094298389660026	0.4607622360937048	1.87332083898052	1.967627307229123	2.120821835920435	1.8683715714729805	0.9707362108801876	0.0049766475529556
E331_180	2.630038958999489	1.860504745915812	2.205303003437559	0.0247170045113517	1.7695960460036615	0.0028468260594044	0.0165681342898123	0.5622990307634123	2.059092827706601	2.150440737033651	1.9787311080529668	1.7670453725500497	1.78004053552317	1.957368643184272	0.3594805895854946
E332_601	1.5484642166185123	0.0048913380541564	1.9509233098039471	0.0080405349258655	2.021924284684004	0.0065198185442436	0.0014933622896248	1.9048482749057272	0.0061499510725568	2.444824165123685	2.4690768169978474	2.2432067417223154	2.271648044360866	1.6957726710109795	0.0021765087701147
E333_203	2.050380428602077	0.0409408909765194	2.5010132908760347	0.0139252603153089	2.872086902699525	0.722079969155829	0.0130509937567401	2.1065185222189307	0.1290503110080645	2.13472934422952	2.6153111052930904	2.4409558599678065	2.2483422937979243	1.6826736333402792	0.0366415843985295
E334_635	0.0159619848719879	1.4931787144193107	2.446382325446243	0.0027436394494545	0.0118310316694845	0.005306174496426	0.0431371410501939	0.0539771055100302	0.0135615699883698	0.0891529081266543	0.006894111049424	0.0087891433668159	2.2145654983870373	0.0161498900625039	0.0010639424343099
E335_210	0.0013439981098441	0.2274419900820632	1.894270656163186	1.643475511974703	0.8603397085446939	0.0276984135983054	1.7282844156318071	1.5783821616639642	0.1408007071126467	0.8944149229615852	0.8411115138781472	1.978025764916878	1.655286321283836	1.6825268812719285	0.0326143350575368
E336_219	2.4422070304531536	1.448718342784886	1.916686781896306	0.0331967728763351	0.8675494090793365	0.0056000895027822	0.1665528991158073	0.0146041803686835	1.4545990551277224	1.9617154083380512	0.0063134232731071	0.8426601008062419	1.5159715857436136	0.0068675691798959	0.0566418967321443
E337_362	0.0455642898779849	0.0486903943866958	2.029892135870436	0.0007415135325571	3.273959517351632e-05	0.0060260442429693	0.0191337591038834	0.0267532945774722	0.0080034487372487	0.0090702789627557	0.0305027689508238	0.0004701487471075	1.5958745581801588	0.1252236976734261	0.0205172119757656
E338_532	2.7713778615348	0.0100888314879296	1.9524424353841447	0.0309706949475089	1.8773878323827475	0.0076384236057191	0.0123318086570432	2.386721311512504	0.0229980112480593	2.7777259858607413	1.7177404140345074	2.457245951700381	1.726123015506115	1.8639473066208336	0.0042732936114213
E339_611	0.0078184988728626	1.5482097647388091	2.233494868355057	0.0162528597379267	0.0092209926056461	0.0529663966114063	0.0009577584350973	0.0291139320592664	0.0170578675711799	0.0017123630475884	0.0014486220613047	0.0175217103275376	2.5956590164888995	0.0198889405946537	0.0564137589712391
E340_205	2.215378850135046	0.5287487802882979	2.207343314579318	0.005028233403443	1.409400218928518	1.0272428989294984	0.0105242227462896	1.9439062738848467	0.5315198313386482	1.5540672844821732	1.7896922634225696	2.226999229741357	2.1721568266913907	2.1382032241380413	0.6776587358364087
E341_468	2.022673637525327	0.0355975909639551	2.2941165673329627	0.0007379280027483	2.0042636961737226	0.0183069704599901	0.031660986004163	2.2905852434186365	0.0393711168297882	2.013529155501568	1.956070501889868	2.425529974203562	1.9421231857973225	1.6840346166001836	0.0150446728655463
E342_7	0.9239314856649607	0.7604502200928626	0.6737424084915214	0.451668175744638	1.0160680949273837	1.0191204977772288	0.827263209612173	1.4143279992217297	0.8618112638211164	1.4224102872673037	0.9725315068659448	0.9284757648769436	1.15775014412239	1.1052904165436033	0.9361413383450404
E343_202	0.0024740245961582	2.299528057282785	1.7140569431171733	0.0096884352054639	0.0027276178081356	0.0185272269737024	0.0050865531502993	0.0130018463354863	0.0274161978485956	0.0062281931994035	0.0105064696572738	0.003735371868222	2.083308269847497	0.0185076476132546	0.0148177886264259
E344_369	0.0071130376869928	0.3818013978447661	1.8326283638784373	0.0023630898145764	0.0243890020646111	0.006471691614839	0.0073067255400827	0.2011701860479942	0.0004040683847311	0.0017797749565069	0.0035491982140123	0.0001707071270996	1.952917389131072	0.0326875256522552	0.0097779041302441
E345_259	2.409161412759031	0.0274184440037884	1.2116099393889113	0.0013530479482868	0.0641075418831538	0.0215957538390524	0.0127447926829706	1.3202087277719745	0.0010186862139806	0.0115779451152117	0.0181892368097661	0.0185249627267451	2.2409409721592155	0.0189021187247109	0.0031345363046785
E346_219	0.0243749928624163	0.2972691632018928	2.186690518266816	1.4947919124383484	0.259569866351307	0.009498714037696	1.6368475861600935	2.5467083096359024	0.1609981881014929	1.446025143359773	0.0160393527886174	1.3654494432436006	2.129340246585988	1.873460372868136	0.0322755984050066
E347_50	1.1113306955689235	0.0250738903263977	1.6788093413609968	0.4151574927801901	0.3387380417262564	1.4470949973496885	0.0644467869890896	0.2978698097671773	0.0542522417064067	1.337716308166183	0.2301594422332264	1.123251948554627	1.5958950917583516	1.782633958416849	0.0145643832160707
E348_210	0.0145763208023505	0.037651016498981	1.5314360882078204	0.0100229782776017	0.0339595543336609	0.0009313620130918	1.7830634849684863	2.254031532108732	0.0330325147965407	0.0011867148202455	0.0074872767404583	0.0010176322113978	1.661051717839626	0.0379351675358585	0.0026751711804758
E349_783	0.1136692366960835	0.0076595605349427	2.388476983194234	1.862860825886495	2.012244810323482	0.0076907905339372	1.8767106046576625	1.991688509371743	0.033794853692621	2.5552053985120544	2.134366989378272	1.985271621495295	1.6496409962421057	2.030588879105901	0.003033007964847
E350_468	0.0317288540210119	0.0263290299066828	1.7248934564688023	1.85998700954148	2.1600767527340894	0.0218543402733769	2.2969392709413152	1.9484864041197427	0.0494043831712378	2.342226080189471	1.8230838582264188	2.0553755584931084	2.5746248985374374	1.8093518587821444	0.0080166671997206
E351_469	1.590863007622843	0.0396694603137405	2.2424208822549656	0.1844160987258529	2.374305008634437	0.0014373168854472	0.0435065500982315	1.7365470873627389	0.0039104380495121	2.490020935307379	1.4938919552582577	2.3467570719351	2.055760453174972	2.3469852198936985	0.0016308067628815
E352_264	0.0054546288081235	0.0023575710462993	1.8023228107875493	0.0079739122344645	0.0096704216825304	0.0515862498849671	0.164929002121578	1.6979315818772456	0.0235433306634233	0.0052950752476078	0.0010721390552421	0.0009339025570097	1.4917968252837328	0.019062218402234	0.006515360301536
E353_41	0.7102348709104147	0.1135343946445832	1.090718371048057	1.2485695526334435	1.4139457932761368	1.9588448350483088	0.8865569690326985	1.6186522616722958	0.0362529607989468	1.3629440491754303	1.690279795445158	1.860600046042163	2.009607953779505	1.50466580964654	0.4652386419177247
E354_470	0.0013543743347357	2.0608547146564646	2.218590998631049	0.0001046800172168	0.1037853881502115	0.0359827702496767	0.0083435109045134	0.032814746710587	0.0158824710070939	0.0132248502315502	0.0004015791889688	0.0043171212664736	1.927538528272943	0.0011831432743996	0.0054337079395376
E355_616	0.0020251189083911	2.5112401208756783	1.8222227200225447	0.0621403199560603	0.0114334589769988	0.0418207025784958	0.0135304604172559	0.0082818565791015	0.0078576518963795	0.0086507813316653	0.0188699658499116	0.0094220017586597	2.470967716633022	0.0055594377754577	0.0007011530714889
E356_67	1.9867105123280064	0.0891540543310917	0.6772334649174137	0.5703095137636993	1.4946194893503095	0.4615312683508122	1.3513799815992875	2.102815306523941	0.0756765968674601	1.854048526862613	0.4947260454644802	1.828880107337845	1.4382779718724268	1.321037661409548	0.0055678004543678
E357_390	2.055463565439373	0.5794602425380847	1.8399539402638283	0.0013757079917637	0.0466581993515157	0.0153261913186595	0.0013747742526303	0.0898541034664377	0.0221614383934281	0.1645454982487661	0.0607055235229137	0.0814885497236038	2.1508155194643743	0.0005128644262775	0.0133390456068774
E358_359	1.848872631536564	0.0629910871563257	2.298863066738428	0.0424325403408663	1.6972096798086458	0.007618836490597	0.0123939487016031	1.6331697508939906	0.0036340261021139	1.6014079172951177	2.500756453865269	1.8176961966582448	2.037575969452741	1.590393797798337	0.0099181055186073
E359_509	0.0474880668928602	0.0289074249409978	2.4362237201658474	1.487726170831192	1.5108532296345076	0.0198643444642376	1.8219128938368363	1.7708826294241429	0.0247379633062019	2.287925341423049	2.799973264398845	2.2006674304376883	1.9902359730157195	2.0083960591725587	0.0489045809177851
E360_89	0.0029905073662697	0.0387694542819591	1.6296051449893938	1.2124897423637508	1.679335086092984	0.0070296299149503	1.7310299752469729	2.303968233826185	0.0628180273967106	1.882507676170216	1.860852931463675	1.5937380779971335	1.935346065225141	2.130769678130368	0.1415843789118969
E361_577	0.0072946056277194	0.0284292797552484	1.6061656138891869	1.6963407767895669	2.1705437616231014	0.0321349703720622	2.2149803484237705	1.8371936782796523	0.0106279404073937	2.5640781436970963	2.269355304901538	1.925320882169156	2.0482441523913977	2.628932950962392	0.0045815779408313
E362_158	1.91046067568086	0.0613271205695261	1.982671083491346	0.1305747743129804	1.800606307417008	0.1249845114851973	0.0890504291609008	2.269850709327604	0.045408443563219	2.0429857230170745	1.9749271221683369	1.5456598940226236	2.564444972069259	1.6937388486295395	0.0061212303406522
E363_400	1.9296858161652983	0.0760074311084388	2.8155533796926755	0.006529153969442	0.0266237020677227	0.0023187261956103	0.0487165333907702	1.9444967134674835	0.0211771233723526	1.8727020208941816	0.0270014662790981	2.150272713197897	2.374956369179724	1.858349211648077	6.641481193104051e-05
E364_137	1.4874858730792575	0.4092094189980014	1.5064135115966597	0.5218499779383724	1.22813188144569	0.0071452255295378	0.0031696327184997	0.6222658235974156	0.259080136285271	1.5761117756095642	0.0038200897055906	1.9509461627479816	1.9052411241117173	1.9038520594863164	0.0152636665789145
E365_411	1.58662181869913	1.8304100382872168	1.923148812237168	0.0022257020535266	0.0409181028564533	0.0537394262605937	0.0018499023062926	0.0037413558622514	0.0187524036493454	0.0571562171229197	0.0570241295696834	0.0110836433793116	2.268276009889683	0.0195343990218956	0.0018244278092393
E366_0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
E367_782	0.0156638681138287	0.009621876564843	1.771902009825276	1.8291411846633112	2.118956801882976	0.0020685544096437	1.987901625633535	1.6643817590579857	0.0550493213383701	1.9357071101032857	1.680436368980285	1.4298625209613474	2.300331674659426	2.7154301003887538	0.0001794255645912
E368_13	1.5681627417591288	0.4215134771211614	1.349577935549768	0.6069274894256794	1.0247756789106537	0.8471935846534759	0.7823685568320589	1.2940514131196694	0.4905826839619178	1.430591278836522	0.95398533643358	1.074973401964992	1.4008902014467142	0.6917954550231009	0.7013250037319874
E369_25	0.5531839069821695	0.7294594474336832	1.3934865339231373	0.3988394181992808	0.2501547122685731	0.7112313605146848	0.242796490057493	1.192362786899276	0.5356041355011087	1.1430697321147452	0.3395291037554067	0.5301096178045511	1.6895782345711283	0.759988764970158	0.8999452652109757
E370_494	0.0016243923494381	0.0132444884657479	1.4355077707097454	0.0062996722355638	0.0739662523254915	0.0329680477758889	0.0013381208926161	1.6409634396445356	0.0083823217381963	0.1559882820198352	0.0372233138564754	0.0186971769425376	2.6657747518967208	0.0042911143816517	0.0026396620271058
E371_749	0.0186884913958701	2.4106278827784897	1.4242233051840645	0.0010224988071582	0.0017617013906918	0.0006677927451226	0.0080010063838351	0.0122210498220158	0.0021860432902436	0.0332751587458396	0.0141298596555344	0.0005044398131126	2.0197507533100483	0.0086861503950267	0.0049807634892335
E372_254	0.0103143644427075	0.0826265107898903	2.000785766586592	0.0125917969162774	0.0125978373802547	0.0144813868373077	0.0165443024824729	0.1262473927061368	0.0106243794110296	0.0574702704362481	0.0030128646399986	0.0194033847142635	2.174866801591394	0.0040523167125187	0.0092283255215309
E373_508	1.6711966613534268	0.002142214770523	1.938548347440604	0.0439064345041447	1.828823715992226	0.0446563124694908	0.002332642494173	2.198432865991039	0.0018970098020698	2.214924544307881	2.37748882239836	1.8525782696803008	2.2315267472131928	1.976088800592925	0.022195197015978
E374_639	0.019312205941006	0.0027450400317129	1.9804766343144005	1.7313260423489296	1.2335901589419491	0.0334086628162179	1.6048667244874113	1.6415620642931688	0.0341305833074228	2.061844646637576	1.596335835231797	1.8807051540852264	2.491728912706666	2.0952589100634285	0.035231455397183
E375_624	1.9336988486155848	1.904086011288722	1.5872355429848604	0.0006949268078449	0.0305868071058619	0.0022562708194339	0.0148674797995125	0.0554430745453206	0.0024305054382448	0.0274754666318199	0.0217697171326643	0.0261830348983696	1.9592671931912085	0.0037730440318978	0.0526225074399868
E376_636	0.0059989366900803	2.068631207972333	1.8342658342158795	0.0060903484277056	0.030573759544392	0.0120056419921813	0.0126420937076833	0.0122158484928037	0.0344778554886599	0.1032785916728829	0.0122495737651436	0.0164288342800872	1.7093759471926364	0.008829342380525	0.0138900654741266
E377_102	2.1657088445576105	0.5618774433102215	1.7035841066875062	0.0476833713315067	0.0152745227528817	0.0291736959615301	0.0084073923767342	2.728823378352977	0.1223853382414406	0.4588059594761485	0.0534677362330528	1.8266732795029863	1.7979096974313944	2.0336701390466136	0.037799656680304
E378_150	0.0004675711186333	0.8195070990590265	1.780963057248205	1.677873942517273	1.7371921240182506	0.0107707312528658	2.178818890252596	1.546732903224035	0.7294456829731735	2.433418015768304	2.079351429924907	2.9296201954672103	2.3268191335037645	2.127868555404154	0.0132524551574883
E379_337	2.483112656655244	0.0064020996375347	2.095741983972291	0.0016067765583217	0.0559675907648723	0.0359360976794222	0.0005738479958095	1.934542825425803	0.0145478790691554	0.1549487164629173	0.0118998141954612	0.0240277550377824	1.6567209556010822	0.0131878926609837	0.0473358365164701
E380_687	0.0128122562894772	2.157277918948159	2.243291416812708	0.0076668805458463	0.0024429780793916	0.0037249805159834	0.0249796564677387	0.0532379062539932	0.0291474469154167	0.0561434755601176	0.0233967716587365	0.0061004696256123	2.2062101353067045	0.0233581726512989	0.0045270719510901
E381_178	1.8474865187755032	0.0587131908547055	1.0482268447621454	0.0258402176027035	0.9073743779116334	0.073473593986146	0.0165519765194187	1.497199105173146	0.0760157183334481	0.5813103438529371	0.0068306718888546	0.5015785243216796	2.104861647947672	1.6197405336721056	0.0036688280227352
E382_656	0.0056185562216558	1.878258623181108	2.216966367303216	0.0079300629713502	0.0001192818790412	0.0205490070758567	0.0004505782404084	0.0117878728286028	0.035430434266579	0.0482536999258953	0.0079422099625966	0.0085698027014211	2.050535455948406	0.0064397667071833	0.0174449050410126
E383_135	1.0498820056266964	0.7350161619557126	1.7853990006549283	1.037937217745351	1.0556241644159552	0.0112226680969328	0.5800381022790256	0.9482844551166024	0.7426710156277749	2.164427399138968	0.0119603770306422	2.01509334799944	1.8575439150069184	1.7454001474180654	0.0067802487756782
E384_748	1.6304076986874705	0.0430021958551359	2.10860994190135	0.0590627393148533	1.7055375315851449	0.0062928137307825	0.0095925151207079	1.7188174409381682	0.0017207935206013	2.138405325202025	1.319900098618625	2.1880894811244884	1.3839958206306229	2.425151801619844	0.0064682426346158
E385_64	0.000661129469038	0.2063917007285912	2.2147041739240336	2.5180453866849017	0.2507059357594598	1.1361709365000654	0.3764827134973165	0.8369637763409298	0.0093805574381739	1.2145643228234455	0.5544634971514122	1.9975199816903264	1.7948173281995587	0.7268170412714487	0.9739803380228542
E386_273	2.288412685853064	0.1033354065338076	2.510365751924171	0.0129884917577725	2.190128661502144	0.0255914530113292	0.0055359099904935	2.568291103198993	0.037866158263322	1.7412817930877855	1.8757841028701667	1.668765149166973	1.6823577641732377	1.8395802293896848	0.0272320739472997
E387_94	0.0036352056886732	0.0016959070805421	1.5731028657129351	1.9539288801142625	1.3431025031851795	0.0020686480521062	1.252046487424305	1.751422094712347	0.005709630554325	1.6156287799286106	0.6984713152580073	1.6910379173425325	1.8857481703666727	1.4321644112960514	0.0420389962051754
E388_453	2.018532088337018	0.0089459838918261	2.2823379263803227	0.0051369664371433	0.0104545219880105	0.0040444816990697	0.0030051392099315	0.6231738642027492	0.02761134499247	0.011996384535074	0.0173734853987029	0.0033737902753691	1.8696995694741136	0.0207558256214874	0.0005836730217035
